	 67.50 		 1.5e-03	6.7e-04	6.5e-04	5.7e-04	4.7e-04	3.6e-04	2.5e-04	1.7e-04	9.9e-05	3.3e-05	9.7e-06	3.3e-06	1.3e-06	7.7e-07
	 72.00 		 1.4e-03	7.0e-04	6.7e-04	5.9e-04	4.8e-04	3.5e-04	2.4e-04	1.6e-04	9.1e-05	2.7e-05	7.4e-06	2.2e-06	8.3e-07	4.5e-07
	 76.50 		 1.4e-03	7.3e-04	7.0e-04	6.1e-04	4.8e-04	3.5e-04	2.4e-04	1.5e-04	8.3e-05	2.3e-05	5.6e-06	1.5e-06	5.1e-07	2.6e-07
	 81.00 		 1.4e-03	7.6e-04	7.3e-04	6.3e-04	4.9e-04	3.5e-04	2.2e-04	1.4e-04	7.5e-05	1.9e-05	4.1e-06	9.5e-07	3.0e-07	1.4e-07
	 85.50 		 1.4e-03	8.0e-04	7.6e-04	6.5e-04	5.0e-04	3.5e-04	2.2e-04	1.2e-04	6.6e-05	1.5e-05	2.9e-06	6.0e-07	1.8e-07	7.9e-08
	 90.00 		 1.3e-03	8.4e-04	7.9e-04	6.7e-04	5.1e-04	3.5e-04	2.1e-04	1.1e-04	5.9e-05	1.2e-05	2.1e-06	3.7e-07	9.5e-08	4.0e-08
	 94.50 		 1.3e-03	8.9e-04	8.3e-04	7.0e-04	5.2e-04	3.5e-04	2.0e-04	1.0e-04	5.2e-05	9.1e-06	1.4e-06	2.2e-07	5.1e-08	2.1e-08
	 99.00 		 1.3e-03	9.4e-04	8.8e-04	7.3e-04	5.3e-04	3.4e-04	1.9e-04	9.8e-05	4.5e-05	7.1e-06	9.1e-07	1.3e-07	2.6e-08	9.5e-09
	 103.50 		 1.3e-03	9.7e-04	9.3e-04	7.6e-04	5.4e-04	3.4e-04	1.8e-04	9.0e-05	3.9e-05	5.3e-06	5.9e-07	7.2e-08	1.3e-08	4.4e-09
	 108.00 		 1.3e-03	1.0e-03	9.8e-04	7.9e-04	5.5e-04	3.4e-04	1.8e-04	8.1e-05	3.3e-05	3.9e-06	3.7e-07	3.8e-08	6.1e-09	1.9e-09
	 112.50 		 1.3e-03	1.1e-03	1.1e-03	8.3e-04	5.6e-04	3.3e-04	1.7e-04	7.3e-05	2.8e-05	2.8e-06	2.3e-07	1.9e-08	2.7e-09	7.8e-10
	 117.00 		 1.3e-03	1.2e-03	1.1e-03	8.7e-04	5.7e-04	3.3e-04	1.6e-04	6.4e-05	2.3e-05	2.0e-06	1.4e-07	9.7e-09	1.2e-09	3.1e-10
	 121.50 		 1.3e-03	1.3e-03	1.2e-03	9.0e-04	5.8e-04	3.1e-04	1.4e-04	5.6e-05	1.8e-05	1.4e-06	7.6e-08	4.4e-09	4.3e-10	9.6e-11
	 126.00 		 1.3e-03	1.3e-03	1.2e-03	9.3e-04	5.8e-04	3.1e-04	1.3e-04	4.9e-05	1.5e-05	9.4e-07	4.2e-08	2.0e-09	1.6e-10	3.3e-11
	 130.50 		 1.3e-03	1.4e-03	1.3e-03	9.7e-04	5.9e-04	3.0e-04	1.2e-04	4.3e-05	1.2e-05	6.3e-07	2.2e-08	7.0e-10	4.1e-11	8.0e-12
	 135.00 		 1.4e-03	1.5e-03	1.4e-03	1.0e-03	6.0e-04	2.9e-04	1.1e-04	3.6e-05	9.7e-06	3.9e-07	9.9e-09	2.9e-10	1.7e-11	2.8e-12
	 139.50 		 1.4e-03	1.6e-03	1.5e-03	1.1e-03	6.1e-04	2.8e-04	9.9e-05	3.0e-05	7.3e-06	2.3e-07	4.0e-09	9.9e-11	6.8e-12	7.9e-13
	 144.00 		 1.4e-03	1.8e-03	1.6e-03	1.1e-03	6.2e-04	2.7e-04	9.1e-05	2.5e-05	5.1e-06	1.1e-07	2.1e-09	1.9e-11	1.3e-12	1.4e-13
	 148.50 		 1.4e-03	1.9e-03	1.6e-03	1.1e-03	6.2e-04	2.5e-04	7.9e-05	1.9e-05	3.4e-06	6.0e-08	9.6e-10	3.6e-13	0.0e+00	0.0e+00
	 153.00 		 1.3e-03	2.0e-03	1.7e-03	1.1e-03	5.8e-04	2.2e-04	6.1e-05	1.3e-05	1.9e-06	4.4e-08	1.2e-10	3.5e-14	0.0e+00	0.0e+00
	 157.50 		 1.2e-03	2.0e-03	1.7e-03	1.1e-03	5.1e-04	1.7e-04	5.1e-05	1.0e-05	1.4e-06	2.3e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 162.00 		 1.1e-03	1.9e-03	1.6e-03	9.9e-04	4.2e-04	1.3e-04	4.6e-05	9.3e-06	1.2e-06	1.1e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 166.50 		 1.2e-03	2.1e-03	1.8e-03	1.2e-03	4.6e-04	1.4e-04	3.1e-05	4.8e-06	5.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 171.00 		 1.4e-03	2.4e-03	2.2e-03	1.4e-03	5.4e-04	1.5e-04	1.2e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 175.50 		 4.3e-04	2.5e-03	1.4e-03	9.8e-05	1.5e-05	4.2e-06	2.0e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 180.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.404100
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.50 		 6.3e-03	7.7e-04	7.6e-04	7.6e-04	7.6e-04	7.5e-04	7.2e-04	6.6e-04	6.1e-04	4.7e-04	3.9e-04	3.3e-04	2.9e-04	2.7e-04
	 9.00 		 4.8e-03	1.1e-03	1.1e-03	9.8e-04	9.0e-04	7.5e-04	6.3e-04	5.3e-04	4.4e-04	2.9e-04	2.0e-04	1.5e-04	1.3e-04	1.2e-04
	 13.50 		 3.0e-03	8.7e-04	8.5e-04	7.7e-04	6.7e-04	5.5e-04	4.3e-04	3.2e-04	2.5e-04	1.4e-04	9.1e-05	6.7e-05	5.5e-05	4.9e-05
	 18.00 		 1.7e-03	6.0e-04	5.9e-04	5.2e-04	4.3e-04	3.4e-04	2.5e-04	1.8e-04	1.3e-04	7.0e-05	4.3e-05	3.1e-05	2.5e-05	2.2e-05
	 22.50 		 9.6e-04	3.9e-04	3.7e-04	3.2e-04	2.6e-04	2.0e-04	1.4e-04	1.0e-04	6.7e-05	3.5e-05	2.1e-05	1.5e-05	1.2e-05	1.0e-05
	 27.00 		 5.2e-04	2.3e-04	2.2e-04	1.9e-04	1.5e-04	1.1e-04	7.7e-05	5.2e-05	3.4e-05	1.6e-05	9.1e-06	6.2e-06	4.9e-06	4.3e-06
	 31.50 		 3.0e-04	1.4e-04	1.4e-04	1.2e-04	9.1e-05	6.5e-05	4.4e-05	2.9e-05	1.9e-05	8.7e-06	4.6e-06	3.0e-06	2.2e-06	1.9e-06
	 36.00 		 1.8e-04	9.2e-05	8.7e-05	7.4e-05	5.8e-05	4.1e-05	2.8e-05	1.8e-05	1.2e-05	5.2e-06	2.5e-06	1.5e-06	1.0e-06	8.6e-07
	 40.50 		 1.3e-04	6.3e-05	6.0e-05	5.1e-05	4.0e-05	2.9e-05	2.0e-05	1.4e-05	8.6e-06	3.6e-06	1.6e-06	8.0e-07	5.1e-07	3.9e-07
	 45.00 		 1.0e-04	4.9e-05	4.6e-05	4.0e-05	3.2e-05	2.3e-05	1.7e-05	1.1e-05	7.1e-06	2.8e-06	1.1e-06	4.7e-07	2.7e-07	1.9e-07
	 49.50 		 9.1e-05	4.2e-05	4.0e-05	3.4e-05	2.8e-05	2.1e-05	1.5e-05	1.0e-05	6.4e-06	2.3e-06	8.0e-07	2.9e-07	1.5e-07	9.4e-08
	 54.00 		 8.7e-05	4.1e-05	3.9e-05	3.4e-05	2.8e-05	2.1e-05	1.5e-05	9.6e-06	5.9e-06	2.0e-06	5.9e-07	1.9e-07	8.2e-08	4.9e-08
	 58.50 		 8.6e-05	4.2e-05	4.0e-05	3.5e-05	2.8e-05	2.1e-05	1.5e-05	9.3e-06	5.6e-06	1.7e-06	4.4e-07	1.3e-07	4.5e-08	2.5e-08
	 63.00 		 8.7e-05	4.4e-05	4.2e-05	3.7e-05	2.9e-05	2.2e-05	1.5e-05	9.2e-06	5.3e-06	1.4e-06	3.2e-07	8.0e-08	2.5e-08	1.2e-08
	 67.50 		 8.9e-05	4.8e-05	4.6e-05	4.0e-05	3.1e-05	2.3e-05	1.5e-05	9.0e-06	4.9e-06	1.2e-06	2.3e-07	4.8e-08	1.3e-08	5.8e-09
	 72.00 		 9.2e-05	5.3e-05	5.1e-05	4.4e-05	3.3e-05	2.4e-05	1.5e-05	8.6e-06	4.5e-06	9.6e-07	1.6e-07	2.9e-08	7.0e-09	2.8e-09
	 76.50 		 9.5e-05	5.8e-05	5.6e-05	4.7e-05	3.6e-05	2.4e-05	1.5e-05	8.3e-06	4.1e-06	7.7e-07	1.1e-07	1.7e-08	3.6e-09	1.3e-09
	 81.00 		 9.8e-05	6.4e-05	6.1e-05	5.1e-05	3.8e-05	2.6e-05	1.5e-05	7.9e-06	3.7e-06	6.0e-07	7.4e-08	9.2e-09	1.7e-09	5.9e-10
	 85.50 		 9.9e-05	7.1e-05	6.6e-05	5.5e-05	4.0e-05	2.6e-05	1.5e-05	7.4e-06	3.3e-06	4.6e-07	4.7e-08	5.1e-09	8.2e-10	2.8e-10
	 90.00 		 1.0e-04	7.7e-05	7.3e-05	5.9e-05	4.2e-05	2.7e-05	1.4e-05	6.9e-06	2.9e-06	3.4e-07	2.9e-08	2.6e-09	3.9e-10	1.3e-10
	 94.50 		 1.0e-04	8.4e-05	7.9e-05	6.3e-05	4.5e-05	2.7e-05	1.4e-05	6.4e-06	2.5e-06	2.5e-07	1.8e-08	1.5e-09	2.3e-10	7.2e-11
	 99.00 		 1.1e-04	9.2e-05	8.6e-05	6.8e-05	4.7e-05	2.7e-05	1.4e-05	5.8e-06	2.1e-06	1.8e-07	1.1e-08	9.1e-10	1.4e-10	4.2e-11
	 103.50 		 1.1e-04	1.0e-04	9.3e-05	7.3e-05	4.9e-05	2.8e-05	1.4e-05	5.2e-06	1.7e-06	1.3e-07	8.0e-09	6.6e-10	8.6e-11	2.1e-11
	 108.00 		 1.1e-04	1.1e-04	1.0e-04	7.8e-05	5.0e-05	2.8e-05	1.3e-05	4.7e-06	1.4e-06	9.7e-08	6.3e-09	4.6e-10	4.8e-11	9.0e-12
	 112.50 		 1.2e-04	1.2e-04	1.1e-04	8.4e-05	5.3e-05	2.7e-05	1.1e-05	4.1e-06	1.2e-06	8.7e-08	5.5e-09	2.7e-10	1.1e-11	1.6e-12
	 117.00 		 1.2e-04	1.3e-04	1.2e-04	9.0e-05	5.5e-05	2.7e-05	1.1e-05	4.0e-06	1.2e-06	8.6e-08	4.3e-09	1.2e-10	1.6e-12	9.1e-14
	 121.50 		 1.3e-04	1.5e-04	1.4e-04	9.6e-05	5.8e-05	2.8e-05	1.1e-05	4.0e-06	1.3e-06	8.9e-08	2.4e-09	1.5e-11	1.0e-13	5.8e-15
	 126.00 		 1.4e-04	1.6e-04	1.5e-04	1.1e-04	6.3e-05	3.0e-05	1.2e-05	4.5e-06	1.5e-06	8.1e-08	9.9e-10	1.6e-12	0.0e+00	0.0e+00
	 130.50 		 1.7e-04	1.9e-04	1.7e-04	1.3e-04	7.3e-05	3.7e-05	1.6e-05	6.2e-06	1.9e-06	5.5e-08	8.0e-11	1.7e-14	0.0e+00	0.0e+00
	 135.00 		 2.3e-04	2.4e-04	2.2e-04	1.7e-04	1.0e-04	5.4e-05	2.4e-05	8.6e-06	1.9e-06	2.3e-08	1.6e-11	0.0e+00	0.0e+00	0.0e+00
	 139.50 		 3.6e-04	3.6e-04	3.3e-04	2.5e-04	1.6e-04	8.4e-05	3.3e-05	1.0e-05	1.9e-06	2.3e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 144.00 		 5.9e-04	6.4e-04	5.8e-04	4.3e-04	2.8e-04	1.4e-04	4.4e-05	7.6e-06	7.2e-07	3.9e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 148.50 		 8.8e-04	1.2e-03	1.0e-03	7.5e-04	3.9e-04	1.6e-04	4.4e-05	4.3e-06	8.1e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 153.00 		 1.2e-03	2.1e-03	1.9e-03	1.3e-03	4.7e-04	1.2e-04	1.2e-05	7.1e-07	8.2e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 157.50 		 1.1e-03	2.1e-03	1.9e-03	1.1e-03	3.9e-04	6.6e-05	1.9e-06	4.0e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 162.00 		 3.7e-04	1.4e-03	9.3e-04	2.6e-04	9.2e-05	5.3e-06	7.0e-08	1.3e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 166.50 		 3.5e-05	2.1e-04	1.1e-04	2.0e-05	7.1e-06	1.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 171.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 175.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 180.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.855600
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.50 		 2.1e-02	5.3e-03	5.3e-03	5.6e-03	5.6e-03	4.9e-03	2.8e-03	2.0e-03	1.8e-03	1.1e-03	5.9e-04	3.6e-04	2.6e-04	2.1e-04
	 9.00 		 1.3e-02	7.0e-03	6.5e-03	4.9e-03	3.5e-03	2.7e-03	2.2e-03	1.6e-03	1.0e-03	4.2e-04	2.0e-04	1.1e-04	7.6e-05	6.3e-05
	 13.50 		 7.3e-03	3.6e-03	3.4e-03	3.0e-03	2.4e-03	1.7e-03	1.1e-03	6.9e-04	4.2e-04	1.6e-04	7.1e-05	4.1e-05	2.6e-05	2.0e-05
	 18.00 		 3.8e-03	2.3e-03	2.2e-03	1.8e-03	1.4e-03	8.8e-04	5.5e-04	3.3e-04	2.0e-04	7.0e-05	3.0e-05	1.6e-05	9.9e-06	7.7e-06
	 22.50 		 2.0e-03	1.3e-03	1.2e-03	9.9e-04	7.2e-04	4.6e-04	2.8e-04	1.6e-04	9.5e-05	3.1e-05	1.3e-05	6.6e-06	4.1e-06	3.1e-06
	 27.00 		 9.1e-04	6.3e-04	5.9e-04	4.7e-04	3.4e-04	2.2e-04	1.3e-04	7.2e-05	4.0e-05	1.2e-05	4.7e-06	2.3e-06	1.4e-06	1.0e-06
	 31.50 		 4.7e-04	3.4e-04	3.1e-04	2.5e-04	1.8e-04	1.1e-04	6.6e-05	3.6e-05	1.9e-05	5.7e-06	2.2e-06	9.6e-07	5.4e-07	3.9e-07
	 36.00 		 2.6e-04	1.9e-04	1.7e-04	1.4e-04	9.7e-05	6.0e-05	3.4e-05	1.9e-05	9.8e-06	2.9e-06	1.0e-06	4.0e-07	2.0e-07	1.4e-07
	 40.50 		 1.4e-04	1.1e-04	1.0e-04	8.1e-05	5.4e-05	3.4e-05	1.9e-05	1.1e-05	5.8e-06	1.8e-06	5.5e-07	1.8e-07	7.9e-08	5.0e-08
	 45.00 		 9.2e-05	6.8e-05	6.3e-05	5.0e-05	3.4e-05	2.2e-05	1.3e-05	7.3e-06	4.1e-06	1.2e-06	3.2e-07	8.8e-08	3.3e-08	1.8e-08
	 49.50 		 6.5e-05	4.3e-05	4.0e-05	3.3e-05	2.4e-05	1.5e-05	9.7e-06	5.7e-06	3.3e-06	8.8e-07	1.9e-07	4.1e-08	1.2e-08	5.9e-09
	 54.00 		 5.3e-05	3.3e-05	3.1e-05	2.6e-05	1.9e-05	1.3e-05	8.3e-06	4.9e-06	2.8e-06	6.5e-07	1.1e-07	2.0e-08	4.8e-09	2.0e-09
	 58.50 		 4.6e-05	2.8e-05	2.6e-05	2.2e-05	1.7e-05	1.2e-05	7.6e-06	4.5e-06	2.3e-06	4.8e-07	6.8e-08	8.6e-09	1.4e-09	4.1e-10
	 63.00 		 4.4e-05	2.7e-05	2.5e-05	2.1e-05	1.6e-05	1.1e-05	7.1e-06	4.0e-06	2.0e-06	3.4e-07	3.8e-08	3.7e-09	5.1e-10	1.3e-10
	 67.50 		 4.2e-05	2.6e-05	2.5e-05	2.1e-05	1.6e-05	1.1e-05	6.8e-06	3.7e-06	1.7e-06	2.3e-07	2.0e-08	1.4e-09	1.3e-10	3.0e-11
	 72.00 		 4.1e-05	2.7e-05	2.5e-05	2.2e-05	1.6e-05	1.1e-05	6.3e-06	3.2e-06	1.4e-06	1.5e-07	9.4e-09	4.8e-10	3.7e-11	7.2e-12
	 76.50 		 4.0e-05	2.8e-05	2.6e-05	2.2e-05	1.6e-05	1.1e-05	5.8e-06	2.7e-06	1.1e-06	9.4e-08	4.3e-09	1.5e-10	8.4e-12	1.2e-12
	 81.00 		 3.9e-05	2.9e-05	2.7e-05	2.3e-05	1.6e-05	1.0e-05	5.3e-06	2.3e-06	8.4e-07	5.4e-08	1.7e-09	3.9e-11	1.5e-12	1.8e-13
	 85.50 		 3.7e-05	3.1e-05	2.9e-05	2.3e-05	1.6e-05	9.7e-06	4.8e-06	1.9e-06	6.1e-07	3.0e-08	6.7e-10	1.1e-11	2.7e-13	2.3e-14
	 90.00 		 3.6e-05	3.2e-05	3.0e-05	2.4e-05	1.6e-05	9.1e-06	4.2e-06	1.6e-06	4.3e-07	1.5e-08	2.0e-10	1.6e-12	2.3e-14	1.2e-15
	 94.50 		 3.5e-05	3.3e-05	3.0e-05	2.4e-05	1.6e-05	8.4e-06	3.6e-06	1.2e-06	3.0e-07	7.6e-09	6.9e-11	3.9e-13	3.9e-15	1.1e-16
	 99.00 		 3.3e-05	3.4e-05	3.1e-05	2.4e-05	1.5e-05	7.6e-06	3.0e-06	9.0e-07	2.0e-07	3.4e-09	1.5e-11	2.9e-14	1.6e-18	0.0e+00
	 103.50 		 3.1e-05	3.5e-05	3.2e-05	2.4e-05	1.4e-05	6.8e-06	2.5e-06	6.5e-07	1.2e-07	1.4e-09	3.9e-12	5.7e-15	3.1e-19	0.0e+00
	 108.00 		 3.0e-05	3.5e-05	3.2e-05	2.3e-05	1.4e-05	5.9e-06	2.0e-06	4.6e-07	7.3e-08	4.9e-10	5.8e-13	2.8e-19	0.0e+00	0.0e+00
	 112.50 		 2.7e-05	3.5e-05	3.1e-05	2.2e-05	1.3e-05	5.1e-06	1.5e-06	3.1e-07	4.0e-08	1.5e-10	7.8e-14	3.5e-20	0.0e+00	0.0e+00
	 117.00 		 2.5e-05	3.5e-05	3.1e-05	2.1e-05	1.1e-05	4.2e-06	1.1e-06	2.0e-07	2.1e-08	4.1e-11	6.2e-17	0.0e+00	0.0e+00	0.0e+00
	 121.50 		 2.3e-05	3.4e-05	3.0e-05	2.0e-05	9.9e-06	3.5e-06	7.9e-07	1.1e-07	9.0e-09	4.0e-12	3.9e-18	0.0e+00	0.0e+00	0.0e+00
	 126.00 		 2.0e-05	3.3e-05	2.9e-05	1.8e-05	8.5e-06	2.7e-06	5.3e-07	6.3e-08	3.8e-09	3.7e-13	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 130.50 		 1.7e-05	3.1e-05	2.6e-05	1.6e-05	7.1e-06	2.0e-06	3.3e-07	3.0e-08	1.1e-09	3.7e-15	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 135.00 		 1.4e-05	2.9e-05	2.4e-05	1.4e-05	5.6e-06	1.4e-06	1.9e-07	1.1e-08	2.8e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 139.50 		 1.2e-05	2.6e-05	2.2e-05	1.2e-05	4.2e-06	8.5e-07	9.2e-08	2.2e-09	4.3e-13	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 144.00 		 9.2e-06	2.2e-05	1.8e-05	9.1e-06	3.0e-06	4.7e-07	2.5e-08	3.9e-10	6.9e-14	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 148.50 		 6.6e-06	1.8e-05	1.4e-05	6.5e-06	1.8e-06	2.1e-07	3.2e-09	7.3e-14	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 153.00 		 4.1e-06	1.3e-05	9.9e-06	4.0e-06	5.6e-07	2.8e-08	3.1e-10	6.9e-15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 157.50 		 1.5e-06	6.5e-06	4.5e-06	1.4e-06	1.1e-07	4.3e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 162.00 		 9.0e-08	7.5e-07	3.5e-07	1.4e-08	2.8e-13	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 166.50 		 2.6e-10	3.4e-09	1.0e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 171.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 175.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 180.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.022400

#################################################################################################################################################

Energy 200 			# in MeV 
Cross_section 0.295000 		# in barn

Multiplicity proton 2.165000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.00 		 2.7e-02	4.1e-03	4.0e-03	3.9e-03	3.8e-03	3.4e-03	3.1e-03	2.7e-03	2.4e-03	1.9e-03	1.6e-03	1.4e-03	1.3e-03	1.2e-03
	 10.00 		 1.9e-02	3.1e-03	3.0e-03	2.9e-03	2.7e-03	2.4e-03	2.2e-03	1.9e-03	1.7e-03	1.3e-03	1.1e-03	8.8e-04	7.7e-04	7.1e-04
	 15.00 		 1.3e-02	2.3e-03	2.3e-03	2.1e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.2e-03	8.4e-04	6.2e-04	4.9e-04	4.2e-04	3.8e-04
	 20.00 		 8.2e-03	1.7e-03	1.7e-03	1.6e-03	1.4e-03	1.3e-03	1.1e-03	9.0e-04	7.4e-04	5.1e-04	3.6e-04	2.8e-04	2.3e-04	2.1e-04
	 25.00 		 5.2e-03	1.2e-03	1.2e-03	1.1e-03	1.0e-03	8.7e-04	7.3e-04	5.8e-04	4.7e-04	3.0e-04	2.0e-04	1.5e-04	1.2e-04	1.1e-04
	 30.00 		 3.5e-03	9.2e-04	9.2e-04	8.3e-04	7.4e-04	6.2e-04	5.1e-04	4.1e-04	3.2e-04	2.0e-04	1.2e-04	8.8e-05	6.8e-05	5.9e-05
	 35.00 		 2.6e-03	7.1e-04	7.0e-04	6.4e-04	5.7e-04	4.8e-04	3.9e-04	3.1e-04	2.4e-04	1.4e-04	8.2e-05	5.3e-05	3.9e-05	3.3e-05
	 40.00 		 2.1e-03	6.1e-04	5.9e-04	5.4e-04	4.8e-04	4.0e-04	3.2e-04	2.5e-04	1.9e-04	1.1e-04	5.8e-05	3.4e-05	2.4e-05	1.9e-05
	 45.00 		 1.8e-03	5.5e-04	5.4e-04	5.0e-04	4.4e-04	3.6e-04	2.9e-04	2.2e-04	1.6e-04	8.5e-05	4.3e-05	2.4e-05	1.5e-05	1.2e-05
	 50.00 		 1.6e-03	5.3e-04	5.2e-04	4.8e-04	4.1e-04	3.4e-04	2.7e-04	2.0e-04	1.4e-04	7.0e-05	3.4e-05	1.7e-05	1.0e-05	7.3e-06
	 55.00 		 1.5e-03	5.3e-04	5.2e-04	4.7e-04	4.0e-04	3.3e-04	2.6e-04	1.9e-04	1.3e-04	6.0e-05	2.6e-05	1.2e-05	6.6e-06	4.6e-06
	 60.00 		 1.5e-03	5.4e-04	5.2e-04	4.7e-04	4.0e-04	3.3e-04	2.5e-04	1.8e-04	1.2e-04	5.1e-05	2.0e-05	8.5e-06	4.4e-06	2.9e-06
	 65.00 		 1.4e-03	5.5e-04	5.3e-04	4.8e-04	4.1e-04	3.2e-04	2.3e-04	1.6e-04	1.1e-04	4.3e-05	1.5e-05	6.1e-06	3.0e-06	1.8e-06
	 70.00 		 1.4e-03	5.7e-04	5.5e-04	5.0e-04	4.1e-04	3.2e-04	2.3e-04	1.6e-04	1.0e-04	3.6e-05	1.2e-05	4.3e-06	1.9e-06	1.1e-06
	 75.00 		 1.3e-03	5.9e-04	5.7e-04	5.1e-04	4.1e-04	3.2e-04	2.2e-04	1.5e-04	9.1e-05	3.0e-05	9.2e-06	3.0e-06	1.2e-06	7.0e-07
	 80.00 		 1.3e-03	6.1e-04	5.9e-04	5.2e-04	4.1e-04	3.1e-04	2.1e-04	1.4e-04	8.3e-05	2.6e-05	6.9e-06	2.0e-06	7.7e-07	4.2e-07
	 85.00 		 1.3e-03	6.4e-04	6.1e-04	5.4e-04	4.2e-04	3.1e-04	2.1e-04	1.3e-04	7.5e-05	2.1e-05	5.1e-06	1.4e-06	4.8e-07	2.4e-07
	 90.00 		 1.2e-03	6.7e-04	6.4e-04	5.6e-04	4.4e-04	3.1e-04	2.0e-04	1.2e-04	6.7e-05	1.7e-05	3.7e-06	8.9e-07	2.8e-07	1.3e-07
