Energy 3 			# in MeV 
Cross_section 0.017510 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 123.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 126.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 130.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.394100
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.2500 	 1.1053e-02	1.8e-04	1.8e-04	2.0e-04	2.1e-04	2.4e-04	3.1e-04	4.3e-04	6.2e-04	1.1e-03	1.2e-03	1.2e-03	1.1e-03	1.1e-03
	 6.5000 	 1.4914e-02	8.9e-04	9.4e-04	1.0e-03	1.2e-03	1.5e-03	1.7e-03	1.7e-03	1.7e-03	1.4e-03	9.9e-04	7.2e-04	5.8e-04	5.1e-04
	 9.7500 	 1.1440e-02	2.6e-03	2.6e-03	2.5e-03	2.3e-03	2.0e-03	1.7e-03	1.4e-03	1.0e-03	6.0e-04	3.6e-04	2.4e-04	1.9e-04	1.6e-04
	 13.0000 	 5.3533e-03	1.9e-03	1.8e-03	1.7e-03	1.4e-03	1.1e-03	8.5e-04	6.0e-04	4.2e-04	2.2e-04	1.2e-04	7.9e-05	6.2e-05	5.4e-05
	 16.2500 	 2.5701e-03	1.1e-03	9.8e-04	9.0e-04	7.0e-04	5.5e-04	3.9e-04	2.7e-04	1.9e-04	9.0e-05	5.0e-05	3.3e-05	2.5e-05	2.1e-05
	 19.5000 	 1.2826e-03	5.5e-04	5.2e-04	4.6e-04	3.7e-04	2.8e-04	1.9e-04	1.3e-04	8.8e-05	4.1e-05	2.2e-05	1.5e-05	1.1e-05	9.0e-06
	 22.7500 	 6.5054e-04	2.9e-04	2.8e-04	2.4e-04	1.9e-04	1.4e-04	9.7e-05	6.5e-05	4.4e-05	2.0e-05	1.1e-05	6.8e-06	5.0e-06	4.1e-06
	 26.0000 	 2.9400e-04	1.3e-04	1.3e-04	1.1e-04	8.7e-05	6.3e-05	4.4e-05	3.0e-05	2.0e-05	9.2e-06	4.6e-06	2.6e-06	1.8e-06	1.4e-06
	 29.2500 	 1.9634e-04	8.4e-05	8.3e-05	7.1e-05	5.8e-05	4.3e-05	3.0e-05	2.1e-05	1.4e-05	6.2e-06	2.8e-06	1.5e-06	9.2e-07	7.1e-07
	 32.5000 	 1.4597e-04	5.9e-05	5.8e-05	5.0e-05	4.2e-05	3.2e-05	2.3e-05	1.7e-05	1.1e-05	4.8e-06	1.9e-06	8.8e-07	4.9e-07	3.5e-07
	 35.7500 	 1.2833e-04	5.3e-05	5.1e-05	4.5e-05	3.8e-05	2.9e-05	2.1e-05	1.5e-05	9.7e-06	3.9e-06	1.4e-06	5.6e-07	2.8e-07	1.8e-07
	 39.0000 	 1.2269e-04	5.3e-05	5.1e-05	4.5e-05	3.8e-05	2.9e-05	2.0e-05	1.4e-05	8.9e-06	3.2e-06	1.0e-06	3.6e-07	1.6e-07	9.9e-08
	 42.2500 	 1.2010e-04	5.4e-05	5.2e-05	4.6e-05	3.8e-05	2.9e-05	2.0e-05	1.3e-05	8.3e-06	2.7e-06	7.6e-07	2.3e-07	8.8e-08	4.9e-08
	 45.5000 	 1.2000e-04	5.6e-05	5.4e-05	4.7e-05	3.9e-05	2.9e-05	2.0e-05	1.2e-05	7.5e-06	2.2e-06	5.5e-07	1.5e-07	5.0e-08	2.6e-08
	 48.7500 	 1.2000e-04	6.1e-05	5.8e-05	5.1e-05	4.0e-05	3.0e-05	1.9e-05	1.2e-05	6.7e-06	1.7e-06	3.7e-07	8.3e-08	2.5e-08	1.2e-08
	 52.0000 	 1.1971e-04	6.5e-05	6.2e-05	5.4e-05	4.1e-05	3.0e-05	1.9e-05	1.1e-05	5.8e-06	1.3e-06	2.5e-07	4.8e-08	1.2e-08	5.5e-09
	 55.2500 	 1.1585e-04	6.9e-05	6.5e-05	5.6e-05	4.2e-05	2.9e-05	1.8e-05	9.8e-06	5.0e-06	9.6e-07	1.5e-07	2.5e-08	5.9e-09	2.4e-09
	 58.5000 	 1.1066e-04	7.2e-05	6.9e-05	5.8e-05	4.3e-05	2.8e-05	1.7e-05	8.9e-06	4.2e-06	6.9e-07	9.0e-08	1.2e-08	2.4e-09	8.2e-10
	 61.7500 	 1.0663e-04	7.6e-05	7.1e-05	5.9e-05	4.3e-05	2.7e-05	1.6e-05	7.8e-06	3.4e-06	4.8e-07	5.3e-08	6.2e-09	1.1e-09	3.6e-10
	 65.0000 	 1.0263e-04	8.0e-05	7.4e-05	6.1e-05	4.2e-05	2.7e-05	1.4e-05	6.7e-06	2.7e-06	3.1e-07	2.7e-08	2.5e-09	3.6e-10	1.1e-10
	 68.2500 	 9.8274e-05	8.2e-05	7.5e-05	6.1e-05	4.2e-05	2.5e-05	1.2e-05	5.6e-06	2.1e-06	2.0e-07	1.4e-08	1.1e-09	1.3e-10	3.4e-11
	 71.5000 	 9.3552e-05	8.3e-05	7.7e-05	6.1e-05	4.1e-05	2.3e-05	1.1e-05	4.6e-06	1.6e-06	1.2e-07	6.9e-09	3.9e-10	4.2e-11	1.1e-11
	 74.7500 	 8.8415e-05	8.4e-05	7.7e-05	6.0e-05	3.9e-05	2.1e-05	9.5e-06	3.7e-06	1.1e-06	7.2e-08	2.9e-09	1.1e-10	8.2e-12	1.4e-12
	 78.0000 	 8.2702e-05	8.4e-05	7.7e-05	5.9e-05	3.7e-05	1.9e-05	8.0e-06	2.8e-06	8.0e-07	4.1e-08	1.4e-09	1.3e-10	3.8e-08	1.3e-07
	 81.2500 	 7.6469e-05	8.3e-05	7.6e-05	5.6e-05	3.4e-05	1.6e-05	6.6e-06	2.1e-06	5.5e-07	2.0e-08	4.1e-10	2.0e-10	1.1e-07	3.5e-07
	 84.5000 	 6.9971e-05	8.2e-05	7.4e-05	5.4e-05	3.1e-05	1.4e-05	5.3e-06	1.6e-06	3.6e-07	1.0e-08	3.1e-10	1.6e-09	1.1e-07	3.6e-07
	 87.7500 	 6.3146e-05	8.0e-05	7.1e-05	5.0e-05	2.7e-05	1.2e-05	4.1e-06	1.1e-06	2.2e-07	4.7e-09	5.7e-10	9.1e-09	4.3e-08	1.4e-07
	 91.0000 	 5.6000e-05	7.6e-05	6.7e-05	4.6e-05	2.4e-05	9.9e-06	3.1e-06	7.2e-07	1.3e-07	1.8e-09	7.5e-10	1.4e-08	3.5e-17	7.8e-21
	 94.2500 	 4.8382e-05	7.1e-05	6.2e-05	4.1e-05	2.0e-05	7.8e-06	2.2e-06	4.6e-07	7.2e-08	7.7e-10	4.8e-10	8.9e-09	1.2e-17	2.7e-21
	 97.5000 	 4.0529e-05	6.4e-05	5.6e-05	3.6e-05	1.7e-05	5.9e-06	1.5e-06	2.6e-07	3.2e-08	1.9e-10	6.9e-11	1.3e-09	1.2e-18	2.7e-22
	 100.7500 	 3.2949e-05	5.7e-05	4.9e-05	3.0e-05	1.3e-05	4.2e-06	9.3e-07	1.4e-07	1.5e-08	6.0e-11	1.6e-15	0.0e+00	0.0e+00	0.0e+00
	 104.0000 	 2.5519e-05	4.8e-05	4.0e-05	2.4e-05	9.7e-06	2.8e-06	4.9e-07	5.8e-08	4.5e-09	1.4e-11	3.7e-16	0.0e+00	0.0e+00	0.0e+00
	 107.2500 	 1.8472e-05	3.8e-05	3.1e-05	1.8e-05	6.6e-06	1.6e-06	2.3e-07	1.8e-08	6.2e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 110.5000 	 1.1179e-05	2.6e-05	2.1e-05	1.1e-05	3.6e-06	7.4e-07	8.9e-08	6.5e-09	2.1e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 113.7500 	 4.9444e-06	1.4e-05	1.1e-05	4.8e-06	1.2e-06	1.3e-07	8.2e-09	5.4e-10	1.7e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 117.0000 	 1.5032e-06	4.7e-06	3.6e-06	1.5e-06	3.1e-07	2.0e-08	9.9e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 120.2500 	 3.0793e-11	4.0e-10	1.2e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 123.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 126.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 130.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.020600

#################################################################################################################################################

Energy 140 			# in MeV 
Cross_section 0.406800 		# in barn

Multiplicity proton 2.532000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.5000 	 7.5439e-02	5.8e-03	5.9e-03	6.0e-03	6.0e-03	6.2e-03	6.3e-03	6.5e-03	6.4e-03	6.1e-03	5.8e-03	5.4e-03	5.1e-03	5.0e-03
	 7.0000 	 6.2858e-02	8.2e-03	8.1e-03	7.9e-03	7.6e-03	7.2e-03	6.7e-03	6.2e-03	5.7e-03	4.7e-03	3.9e-03	3.5e-03	3.2e-03	3.0e-03
	 10.5000 	 3.3882e-02	5.5e-03	5.4e-03	5.2e-03	4.8e-03	4.4e-03	4.0e-03	3.5e-03	3.1e-03	2.3e-03	1.9e-03	1.6e-03	1.4e-03	1.4e-03
	 14.0000 	 1.8000e-02	3.2e-03	3.2e-03	3.0e-03	2.7e-03	2.5e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	9.1e-04	7.6e-04	6.8e-04	6.4e-04
	 17.5000 	 1.0527e-02	2.1e-03	2.0e-03	1.9e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	9.4e-04	6.7e-04	5.0e-04	4.0e-04	3.5e-04	3.3e-04
	 21.0000 	 7.0537e-03	1.5e-03	1.4e-03	1.4e-03	1.3e-03	1.1e-03	9.2e-04	7.7e-04	6.4e-04	4.3e-04	3.1e-04	2.3e-04	2.0e-04	1.8e-04
	 24.5000 	 4.9814e-03	1.1e-03	1.1e-03	1.0e-03	9.5e-04	8.1e-04	6.9e-04	5.7e-04	4.6e-04	2.9e-04	1.9e-04	1.4e-04	1.1e-04	9.8e-05
	 28.0000 	 4.0239e-03	9.9e-04	9.8e-04	9.2e-04	8.2e-04	7.0e-04	5.8e-04	4.7e-04	3.7e-04	2.2e-04	1.3e-04	8.8e-05	6.7e-05	5.7e-05
	 31.5000 	 3.5669e-03	9.7e-04	9.4e-04	8.8e-04	7.8e-04	6.6e-04	5.3e-04	4.3e-04	3.3e-04	1.8e-04	1.0e-04	6.2e-05	4.5e-05	3.6e-05
	 35.0000 	 3.3000e-03	9.6e-04	9.3e-04	8.6e-04	7.6e-04	6.4e-04	5.1e-04	4.0e-04	3.0e-04	1.6e-04	8.3e-05	4.6e-05	3.1e-05	2.4e-05
	 38.5000 	 3.1480e-03	9.7e-04	9.5e-04	8.7e-04	7.7e-04	6.4e-04	5.0e-04	3.8e-04	2.8e-04	1.4e-04	6.7e-05	3.4e-05	2.2e-05	1.6e-05
	 42.0000 	 3.0354e-03	9.9e-04	9.9e-04	9.0e-04	7.8e-04	6.4e-04	4.9e-04	3.6e-04	2.6e-04	1.1e-04	5.4e-05	2.6e-05	1.5e-05	1.1e-05
	 45.5000 	 2.8962e-03	1.0e-03	1.0e-03	9.3e-04	7.9e-04	6.4e-04	4.8e-04	3.5e-04	2.4e-04	9.9e-05	4.3e-05	1.9e-05	1.1e-05	7.5e-06
	 49.0000 	 2.7539e-03	1.1e-03	1.1e-03	9.6e-04	8.0e-04	6.3e-04	4.7e-04	3.3e-04	2.2e-04	8.7e-05	3.4e-05	1.4e-05	7.5e-06	5.0e-06
	 52.5000 	 2.6760e-03	1.1e-03	1.1e-03	9.8e-04	8.1e-04	6.3e-04	4.5e-04	3.1e-04	2.0e-04	7.5e-05	2.7e-05	1.1e-05	5.2e-06	3.4e-06
	 56.0000 	 2.6380e-03	1.2e-03	1.2e-03	9.9e-04	8.2e-04	6.2e-04	4.4e-04	2.9e-04	1.8e-04	6.3e-05	2.1e-05	7.6e-06	3.5e-06	2.2e-06
	 59.5000 	 2.5909e-03	1.2e-03	1.2e-03	1.0e-03	8.3e-04	6.2e-04	4.3e-04	2.7e-04	1.7e-04	5.3e-05	1.6e-05	5.4e-06	2.4e-06	1.4e-06
	 63.0000 	 2.5000e-03	1.3e-03	1.2e-03	1.0e-03	8.4e-04	6.1e-04	4.1e-04	2.5e-04	1.5e-04	4.4e-05	1.2e-05	3.8e-06	1.5e-06	8.7e-07
	 66.5000 	 2.4091e-03	1.4e-03	1.3e-03	1.1e-03	8.6e-04	6.1e-04	3.9e-04	2.3e-04	1.3e-04	3.6e-05	9.1e-06	2.5e-06	9.5e-07	5.1e-07
	 70.0000 	 2.3488e-03	1.4e-03	1.3e-03	1.1e-03	8.7e-04	6.1e-04	3.8e-04	2.2e-04	1.2e-04	2.9e-05	6.7e-06	1.7e-06	5.9e-07	3.1e-07
	 73.5000 	 2.3054e-03	1.5e-03	1.4e-03	1.2e-03	8.9e-04	6.0e-04	3.7e-04	2.1e-04	1.0e-04	2.3e-05	4.7e-06	1.1e-06	3.5e-07	1.7e-07
	 77.0000 	 2.3000e-03	1.5e-03	1.4e-03	1.2e-03	9.0e-04	5.9e-04	3.5e-04	1.9e-04	9.1e-05	1.8e-05	3.3e-06	7.0e-07	2.1e-07	9.5e-08
	 80.5000 	 2.3000e-03	1.6e-03	1.5e-03	1.3e-03	9.1e-04	5.8e-04	3.3e-04	1.7e-04	7.8e-05	1.4e-05	2.3e-06	4.2e-07	1.1e-07	5.0e-08
	 84.0000 	 2.2971e-03	1.7e-03	1.6e-03	1.3e-03	9.1e-04	5.7e-04	3.1e-04	1.5e-04	6.7e-05	1.1e-05	1.5e-06	2.5e-07	6.3e-08	2.7e-08
	 87.5000 	 2.2545e-03	1.8e-03	1.7e-03	1.4e-03	9.2e-04	5.5e-04	2.9e-04	1.4e-04	5.7e-05	8.2e-06	1.0e-06	1.5e-07	3.4e-08	1.4e-08
	 91.0000 	 2.2000e-03	1.9e-03	1.7e-03	1.4e-03	9.2e-04	5.3e-04	2.7e-04	1.2e-04	4.8e-05	5.9e-06	6.5e-07	8.2e-08	1.7e-08	6.2e-09
	 94.5000 	 2.1455e-03	2.0e-03	1.8e-03	1.4e-03	9.2e-04	5.2e-04	2.5e-04	1.1e-04	4.0e-05	4.3e-06	4.2e-07	4.6e-08	8.7e-09	3.0e-09
	 98.0000 	 2.1029e-03	2.1e-03	1.9e-03	1.5e-03	9.3e-04	5.0e-04	2.3e-04	9.3e-05	3.3e-05	3.1e-06	2.5e-07	2.4e-08	3.7e-09	1.2e-09
	 101.5000 	 2.1000e-03	2.2e-03	2.0e-03	1.5e-03	9.3e-04	4.9e-04	2.2e-04	8.1e-05	2.7e-05	2.2e-06	1.5e-07	1.2e-08	1.7e-09	5.4e-10
	 105.0000 	 2.1000e-03	2.3e-03	2.1e-03	1.6e-03	9.4e-04	4.7e-04	2.0e-04	7.0e-05	2.2e-05	1.5e-06	7.3e-08	4.9e-09	5.9e-10	1.6e-10
	 108.5000 	 2.1092e-03	2.5e-03	2.2e-03	1.6e-03	9.4e-04	4.5e-04	1.8e-04	5.9e-05	1.7e-05	1.0e-06	5.9e-08	2.3e-07	1.8e-06	5.8e-06
	 112.0000 	 2.1684e-03	2.6e-03	2.4e-03	1.7e-03	9.3e-04	4.3e-04	1.6e-04	4.9e-05	1.3e-05	6.0e-07	6.0e-08	1.7e-06	1.3e-05	4.3e-05
	 115.5000 	 2.1971e-03	2.7e-03	2.4e-03	1.7e-03	9.2e-04	3.9e-04	1.4e-04	4.0e-05	9.4e-06	3.4e-07	6.2e-08	2.5e-06	1.9e-05	6.2e-05
	 119.0000 	 2.0556e-03	2.7e-03	2.4e-03	1.6e-03	8.6e-04	3.4e-04	1.1e-04	2.9e-05	6.4e-06	1.9e-07	8.1e-08	1.3e-06	9.5e-06	3.2e-05
	 122.5000 	 1.8289e-03	2.7e-03	2.3e-03	1.5e-03	7.6e-04	2.9e-04	8.4e-05	2.0e-05	4.0e-06	9.8e-08	1.0e-07	2.8e-08	2.1e-07	7.1e-07
	 126.0000 	 1.5767e-03	2.5e-03	2.2e-03	1.3e-03	6.4e-04	2.4e-04	7.1e-05	1.6e-05	2.7e-06	5.4e-08	6.8e-08	1.4e-11	9.8e-13	1.4e-13
	 129.5000 	 1.3334e-03	2.2e-03	1.9e-03	1.1e-03	5.3e-04	2.0e-04	6.1e-05	1.3e-05	1.7e-06	2.7e-08	9.2e-09	1.2e-12	8.8e-14	1.2e-14
	 133.0000 	 1.3519e-03	2.4e-03	2.1e-03	1.2e-03	5.3e-04	1.6e-04	4.0e-05	7.0e-06	7.4e-07	1.0e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 136.5000 	 1.4961e-03	3.1e-03	2.6e-03	1.5e-03	5.8e-04	1.4e-04	9.8e-06	1.7e-07	1.6e-08	2.0e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 140.0000 	 1.3000e-05	1.7e-04	4.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.204100
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.5000 	 3.6260e-03	1.7e-04	1.8e-04	1.9e-04	2.1e-04	2.3e-04	2.5e-04	2.7e-04	2.9e-04	3.1e-04	3.0e-04	2.9e-04	2.9e-04	2.9e-04
	 7.0000 	 3.5484e-03	5.4e-04	5.3e-04	5.0e-04	4.7e-04	4.3e-04	3.9e-04	3.5e-04	3.1e-04	2.4e-04	2.0e-04	1.8e-04	1.7e-04	1.6e-04
	 10.5000 	 2.0072e-03	4.6e-04	4.4e-04	4.1e-04	3.6e-04	3.1e-04	2.5e-04	2.0e-04	1.7e-04	1.2e-04	8.9e-05	7.8e-05	7.2e-05	6.9e-05
	 14.0000 	 1.0000e-03	2.8e-04	2.7e-04	2.4e-04	2.1e-04	1.7e-04	1.4e-04	1.1e-04	8.4e-05	5.4e-05	4.0e-05	3.3e-05	3.0e-05	2.9e-05
	 17.5000 	 5.8000e-04	1.7e-04	1.7e-04	1.5e-04	1.3e-04	1.0e-04	8.1e-05	6.2e-05	4.7e-05	2.9e-05	2.0e-05	1.6e-05	1.5e-05	1.4e-05
	 21.0000 	 3.8705e-04	1.2e-04	1.2e-04	1.1e-04	9.0e-05	7.2e-05	5.5e-05	4.1e-05	3.2e-05	1.8e-05	1.1e-05	8.7e-06	7.7e-06	7.0e-06
	 24.5000 	 2.6897e-04	8.4e-05	8.3e-05	7.5e-05	6.4e-05	5.2e-05	3.9e-05	3.0e-05	2.2e-05	1.2e-05	6.8e-06	4.6e-06	3.6e-06	3.2e-06
	 28.0000 	 2.2358e-04	7.6e-05	7.4e-05	6.7e-05	5.7e-05	4.6e-05	3.5e-05	2.6e-05	1.8e-05	9.2e-06	4.7e-06	2.7e-06	1.9e-06	1.6e-06
	 31.5000 	 2.0643e-04	7.6e-05	7.3e-05	6.6e-05	5.6e-05	4.4e-05	3.3e-05	2.5e-05	1.7e-05	7.8e-06	3.6e-06	1.8e-06	1.2e-06	9.3e-07
	 35.0000 	 2.0000e-04	7.6e-05	7.3e-05	6.6e-05	5.6e-05	4.4e-05	3.3e-05	2.4e-05	1.6e-05	6.9e-06	2.9e-06	1.3e-06	7.6e-07	5.5e-07
	 38.5000 	 2.0000e-04	8.0e-05	7.7e-05	6.9e-05	5.8e-05	4.5e-05	3.3e-05	2.4e-05	1.6e-05	6.1e-06	2.3e-06	9.6e-07	5.1e-07	3.5e-07
	 42.0000 	 2.0000e-04	8.8e-05	8.5e-05	7.5e-05	6.2e-05	4.7e-05	3.4e-05	2.3e-05	1.5e-05	5.4e-06	1.9e-06	7.2e-07	3.5e-07	2.3e-07
	 45.5000 	 2.0165e-04	9.6e-05	9.1e-05	8.1e-05	6.6e-05	4.9e-05	3.4e-05	2.3e-05	1.4e-05	4.7e-06	1.5e-06	5.2e-07	2.3e-07	1.4e-07
	 49.0000 	 2.0703e-04	1.0e-04	9.6e-05	8.7e-05	7.0e-05	5.1e-05	3.5e-05	2.2e-05	1.4e-05	4.0e-06	1.2e-06	3.7e-07	1.5e-07	8.7e-08
	 52.5000 	 2.1187e-04	1.1e-04	1.0e-04	9.4e-05	7.4e-05	5.3e-05	3.5e-05	2.2e-05	1.3e-05	3.5e-06	8.9e-07	2.6e-07	1.0e-07	5.3e-08
	 56.0000 	 2.1625e-04	1.2e-04	1.2e-04	1.0e-04	7.8e-05	5.5e-05	3.5e-05	2.1e-05	1.2e-05	2.9e-06	6.7e-07	1.7e-07	6.1e-08	3.1e-08
	 59.5000 	 2.2063e-04	1.3e-04	1.3e-04	1.1e-04	8.3e-05	5.6e-05	3.5e-05	2.0e-05	1.1e-05	2.4e-06	5.0e-07	1.1e-07	3.6e-08	1.8e-08
	 63.0000 	 2.2500e-04	1.4e-04	1.4e-04	1.1e-04	8.7e-05	5.8e-05	3.5e-05	1.9e-05	9.7e-06	2.0e-06	3.6e-07	7.3e-08	2.1e-08	9.9e-09
	 66.5000 	 2.2938e-04	1.6e-04	1.5e-04	1.2e-04	9.0e-05	5.9e-05	3.4e-05	1.8e-05	8.5e-06	1.6e-06	2.5e-07	4.5e-08	1.2e-08	5.1e-09
	 70.0000 	 2.3346e-04	1.7e-04	1.6e-04	1.3e-04	9.4e-05	6.0e-05	3.3e-05	1.7e-05	7.6e-06	1.2e-06	1.8e-07	2.8e-08	6.8e-09	2.8e-09
	 73.5000 	 2.3771e-04	1.8e-04	1.7e-04	1.4e-04	9.8e-05	6.1e-05	3.2e-05	1.6e-05	6.7e-06	9.5e-07	1.2e-07	1.6e-08	3.5e-09	1.3e-09
	 77.0000 	 2.4375e-04	2.0e-04	1.9e-04	1.6e-04	1.0e-04	6.1e-05	3.1e-05	1.4e-05	5.8e-06	7.3e-07	7.9e-08	9.9e-09	2.0e-09	7.1e-10
	 80.5000 	 2.5232e-04	2.2e-04	2.1e-04	1.6e-04	1.1e-04	6.2e-05	3.1e-05	1.3e-05	5.0e-06	5.5e-07	5.2e-08	5.9e-09	1.1e-09	3.4e-10
	 84.0000 	 2.6341e-04	2.5e-04	2.3e-04	1.7e-04	1.1e-04	6.2e-05	3.0e-05	1.2e-05	4.4e-06	4.3e-07	3.6e-08	3.7e-09	6.4e-10	5.1e-07
	 87.5000 	 2.7786e-04	2.7e-04	2.4e-04	1.8e-04	1.2e-04	6.4e-05	2.9e-05	1.1e-05	3.9e-06	3.5e-07	2.6e-08	2.2e-09	3.4e-10	7.8e-06
	 91.0000 	 3.0000e-04	3.0e-04	2.7e-04	2.0e-04	1.3e-04	6.7e-05	2.9e-05	1.1e-05	3.7e-06	3.0e-07	2.1e-08	1.6e-09	2.1e-10	1.7e-05
	 94.5000 	 3.4695e-04	3.5e-04	3.1e-04	2.3e-04	1.5e-04	7.4e-05	3.1e-05	1.2e-05	3.8e-06	2.7e-07	6.5e-08	1.0e-06	6.5e-06	2.6e-05
	 98.0000 	 4.2415e-04	4.2e-04	3.8e-04	2.8e-04	1.7e-04	8.7e-05	3.6e-05	1.3e-05	4.0e-06	2.4e-07	1.3e-07	2.4e-06	1.5e-05	3.3e-05
	 101.5000 	 5.3475e-04	5.6e-04	5.1e-04	3.7e-04	2.2e-04	1.1e-04	4.4e-05	1.4e-05	4.0e-06	2.0e-07	1.2e-07	1.9e-06	1.2e-05	2.5e-05
	 105.0000 	 7.0079e-04	8.2e-04	7.4e-04	5.3e-04	3.1e-04	1.4e-04	5.5e-05	1.7e-05	3.9e-06	1.5e-07	7.8e-08	3.9e-07	2.5e-06	5.2e-06
	 108.5000 	 9.1980e-04	1.2e-03	1.0e-03	7.4e-04	4.1e-04	1.8e-04	5.9e-05	1.7e-05	3.7e-06	9.5e-08	4.5e-08	4.8e-12	0.0e+00	0.0e+00
	 112.0000 	 1.2526e-03	1.7e-03	1.5e-03	1.0e-03	5.5e-04	2.1e-04	6.1e-05	1.4e-05	2.5e-06	3.0e-08	1.3e-08	1.0e-12	0.0e+00	0.0e+00
	 115.5000 	 1.3993e-03	2.2e-03	1.8e-03	1.2e-03	6.1e-04	2.3e-04	6.1e-05	1.0e-05	1.3e-06	1.9e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 119.0000 	 1.3557e-03	2.7e-03	2.2e-03	1.3e-03	5.5e-04	1.5e-04	2.2e-05	2.4e-06	2.5e-07	2.7e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 122.5000 	 9.4548e-04	2.2e-03	1.8e-03	9.6e-04	3.1e-04	4.9e-05	2.2e-06	6.1e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 126.0000 	 7.4479e-05	3.5e-04	2.4e-04	6.4e-05	4.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 129.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
