Energy 3 			# in MeV 
Cross_section 0.011190 		# in barn

Multiplicity proton 0.983000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 108.0000 	 6.6371e-05	5.5e-05	5.1e-05	4.1e-05	2.8e-05	1.7e-05	8.5e-06	3.9e-06	1.5e-06	1.9e-07	2.1e-08	2.6e-09	5.1e-10	1.8e-10
	 112.5000 	 6.3024e-05	5.7e-05	5.2e-05	4.0e-05	2.7e-05	1.6e-05	7.5e-06	3.2e-06	1.2e-06	1.3e-07	1.1e-08	1.2e-09	2.0e-10	6.7e-11
	 117.0000 	 5.9348e-05	5.7e-05	5.2e-05	4.0e-05	2.6e-05	1.4e-05	6.5e-06	2.6e-06	8.8e-07	8.1e-08	6.1e-09	5.3e-10	8.1e-11	2.4e-11
	 121.5000 	 5.5386e-05	5.7e-05	5.2e-05	3.9e-05	2.4e-05	1.3e-05	5.5e-06	2.1e-06	6.5e-07	4.8e-08	2.9e-09	2.0e-10	2.5e-11	6.9e-12
	 126.0000 	 5.1119e-05	5.7e-05	5.1e-05	3.8e-05	2.3e-05	1.1e-05	4.6e-06	1.6e-06	4.6e-07	2.8e-08	1.4e-09	8.2e-11	8.7e-12	2.3e-12
	 130.5000 	 4.6528e-05	5.5e-05	4.9e-05	3.5e-05	2.0e-05	9.6e-06	3.7e-06	1.1e-06	3.1e-07	1.5e-08	5.7e-10	2.6e-11	2.3e-12	4.9e-13
	 135.0000 	 4.1500e-05	5.3e-05	4.7e-05	3.3e-05	1.8e-05	8.1e-06	2.9e-06	8.3e-07	2.1e-07	7.9e-09	2.4e-10	9.0e-12	6.7e-13	1.4e-13
	 139.5000 	 3.6476e-05	5.0e-05	4.4e-05	3.0e-05	1.6e-05	6.6e-06	2.2e-06	5.9e-07	1.3e-07	3.9e-09	8.7e-11	2.4e-12	8.6e-11	2.4e-09
	 144.0000 	 3.2028e-05	4.6e-05	4.0e-05	2.7e-05	1.3e-05	5.3e-06	1.6e-06	3.9e-07	7.7e-08	1.8e-09	2.7e-11	6.0e-13	6.5e-09	1.4e-07
	 148.5000 	 2.7363e-05	4.3e-05	3.7e-05	2.4e-05	1.1e-05	4.1e-06	1.2e-06	2.5e-07	4.3e-08	7.5e-10	2.1e-11	3.3e-10	1.7e-08	1.9e-07
	 153.0000 	 2.2200e-05	3.8e-05	3.1e-05	2.0e-05	9.1e-06	3.0e-06	7.7e-07	1.4e-07	2.2e-08	2.5e-10	8.6e-11	3.0e-09	3.2e-08	5.5e-08
	 157.5000 	 1.7447e-05	3.2e-05	2.6e-05	1.6e-05	6.9e-06	2.1e-06	4.8e-07	7.7e-08	1.0e-08	8.3e-11	7.7e-11	2.8e-09	2.7e-08	1.0e-08
	 162.0000 	 1.3017e-05	2.5e-05	2.0e-05	1.2e-05	4.7e-06	1.4e-06	2.6e-07	3.4e-08	3.3e-09	1.3e-11	6.0e-12	1.5e-10	1.5e-09	3.6e-10
	 166.5000 	 8.0335e-06	1.7e-05	1.4e-05	7.5e-06	2.7e-06	6.7e-07	1.1e-07	1.2e-08	9.5e-10	2.9e-12	4.8e-13	0.0e+00	0.0e+00	0.0e+00
	 171.0000 	 3.5000e-06	8.8e-06	6.9e-06	3.4e-06	1.0e-06	1.9e-07	2.1e-08	1.2e-09	1.6e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 175.5000 	 4.2869e-07	1.4e-06	1.0e-06	3.9e-07	9.7e-08	1.6e-08	1.6e-09	8.6e-11	1.1e-12	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 180.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.012600

#################################################################################################################################################

Energy 200 			# in MeV 
Cross_section 0.738700 		# in barn

Multiplicity proton 3.011000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.0000 	 1.9073e-01	1.5e-02	1.5e-02	1.5e-02	1.5e-02	1.6e-02	1.6e-02	1.6e-02	1.6e-02	1.5e-02	1.5e-02	1.5e-02	1.4e-02	1.4e-02
	 10.0000 	 9.6000e-02	1.2e-02	1.2e-02	1.2e-02	1.1e-02	1.1e-02	9.9e-03	9.1e-03	8.4e-03	7.2e-03	6.2e-03	5.6e-03	5.2e-03	5.0e-03
	 15.0000 	 3.3546e-02	4.7e-03	4.7e-03	4.5e-03	4.2e-03	4.0e-03	3.6e-03	3.3e-03	2.9e-03	2.4e-03	2.1e-03	1.8e-03	1.7e-03	1.6e-03
	 20.0000 	 1.4906e-02	2.2e-03	2.2e-03	2.1e-03	2.0e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.0e-03	8.3e-04	7.2e-04	6.6e-04	6.3e-04
	 25.0000 	 7.4623e-03	1.2e-03	1.3e-03	1.1e-03	1.1e-03	9.9e-04	9.0e-04	7.9e-04	6.9e-04	5.1e-04	3.9e-04	3.2e-04	2.8e-04	2.6e-04
	 30.0000 	 5.3417e-03	1.0e-03	1.0e-03	9.4e-04	8.8e-04	7.9e-04	6.9e-04	5.9e-04	5.1e-04	3.5e-04	2.5e-04	1.9e-04	1.6e-04	1.4e-04
	 35.0000 	 4.6000e-03	9.6e-04	9.4e-04	8.9e-04	8.2e-04	7.3e-04	6.3e-04	5.3e-04	4.4e-04	2.9e-04	2.0e-04	1.4e-04	1.1e-04	9.1e-05
	 40.0000 	 4.3094e-03	9.8e-04	9.6e-04	9.1e-04	8.3e-04	7.3e-04	6.2e-04	5.1e-04	4.1e-04	2.6e-04	1.7e-04	1.1e-04	8.0e-05	6.6e-05
	 45.0000 	 4.1406e-03	1.0e-03	1.0e-03	9.4e-04	8.5e-04	7.3e-04	6.2e-04	4.9e-04	3.9e-04	2.4e-04	1.4e-04	8.7e-05	6.1e-05	5.0e-05
	 50.0000 	 4.0241e-03	1.1e-03	1.1e-03	9.8e-04	8.7e-04	7.5e-04	6.1e-04	4.8e-04	3.7e-04	2.1e-04	1.1e-04	7.0e-05	4.7e-05	3.7e-05
	 55.0000 	 3.9000e-03	1.1e-03	1.1e-03	1.1e-03	9.0e-04	7.6e-04	6.1e-04	4.7e-04	3.6e-04	1.9e-04	9.7e-05	5.6e-05	3.6e-05	2.8e-05
	 60.0000 	 3.7750e-03	1.2e-03	1.1e-03	1.1e-03	9.2e-04	7.6e-04	6.0e-04	4.6e-04	3.4e-04	1.7e-04	8.3e-05	4.4e-05	2.7e-05	2.1e-05
	 65.0000 	 3.6500e-03	1.3e-03	1.2e-03	1.1e-03	9.4e-04	7.6e-04	5.9e-04	4.4e-04	3.1e-04	1.5e-04	6.8e-05	3.4e-05	2.0e-05	1.5e-05
	 70.0000 	 3.5250e-03	1.3e-03	1.2e-03	1.1e-03	9.6e-04	7.6e-04	5.7e-04	4.2e-04	2.8e-04	1.3e-04	5.6e-05	2.6e-05	1.5e-05	1.1e-05
	 75.0000 	 3.4000e-03	1.4e-03	1.3e-03	1.2e-03	9.8e-04	7.6e-04	5.6e-04	3.9e-04	2.6e-04	1.1e-04	4.5e-05	2.0e-05	1.1e-05	7.4e-06
	 80.0000 	 3.2652e-03	1.4e-03	1.4e-03	1.2e-03	1.0e-03	7.6e-04	5.5e-04	3.7e-04	2.4e-04	9.4e-05	3.6e-05	1.5e-05	7.7e-06	5.1e-06
	 85.0000 	 3.1703e-03	1.4e-03	1.4e-03	1.2e-03	1.0e-03	7.6e-04	5.3e-04	3.5e-04	2.2e-04	7.9e-05	2.8e-05	1.1e-05	5.3e-06	3.4e-06
	 90.0000 	 3.1120e-03	1.5e-03	1.5e-03	1.3e-03	1.0e-03	7.5e-04	5.1e-04	3.3e-04	2.0e-04	6.6e-05	2.1e-05	7.8e-06	3.6e-06	2.3e-06
	 95.0000 	 3.0500e-03	1.6e-03	1.6e-03	1.3e-03	1.0e-03	7.5e-04	4.9e-04	3.1e-04	1.8e-04	5.5e-05	1.6e-05	5.5e-06	2.4e-06	1.5e-06
	 100.0000 	 2.9875e-03	1.7e-03	1.6e-03	1.3e-03	1.0e-03	7.4e-04	4.8e-04	2.8e-04	1.6e-04	4.5e-05	1.2e-05	3.8e-06	1.6e-06	9.1e-07
	 105.0000 	 2.9250e-03	1.8e-03	1.7e-03	1.4e-03	1.1e-03	7.3e-04	4.6e-04	2.6e-04	1.5e-04	3.7e-05	9.1e-06	2.6e-06	1.0e-06	5.5e-07
	 110.0000 	 2.8625e-03	1.8e-03	1.7e-03	1.4e-03	1.1e-03	7.1e-04	4.4e-04	2.4e-04	1.3e-04	3.0e-05	6.6e-06	1.7e-06	6.3e-07	3.3e-07
	 115.0000 	 2.8000e-03	1.9e-03	1.8e-03	1.5e-03	1.1e-03	7.0e-04	4.1e-04	2.2e-04	1.1e-04	2.3e-05	4.7e-06	1.1e-06	3.8e-07	1.9e-07
	 120.0000 	 2.7229e-03	2.0e-03	1.9e-03	1.5e-03	1.1e-03	6.9e-04	3.9e-04	2.0e-04	9.5e-05	1.8e-05	3.3e-06	7.1e-07	2.2e-07	1.1e-07
	 125.0000 	 2.7000e-03	2.0e-03	1.9e-03	1.5e-03	1.1e-03	6.7e-04	3.7e-04	1.8e-04	8.2e-05	1.4e-05	2.3e-06	4.5e-07	1.3e-07	6.0e-08
	 130.0000 	 2.7000e-03	2.2e-03	2.0e-03	1.6e-03	1.1e-03	6.5e-04	3.4e-04	1.6e-04	7.0e-05	1.1e-05	1.5e-06	2.7e-07	7.1e-08	3.2e-08
	 135.0000 	 2.6500e-03	2.3e-03	2.1e-03	1.6e-03	1.1e-03	6.4e-04	3.2e-04	1.4e-04	5.9e-05	8.0e-06	1.0e-06	1.6e-07	3.9e-08	1.6e-08
	 140.0000 	 2.6000e-03	2.4e-03	2.2e-03	1.7e-03	1.1e-03	6.3e-04	3.1e-04	1.3e-04	4.9e-05	5.9e-06	6.6e-07	9.0e-08	2.0e-08	8.1e-09
	 145.0000 	 2.6000e-03	2.5e-03	2.3e-03	1.8e-03	1.1e-03	6.1e-04	2.8e-04	1.2e-04	4.1e-05	4.3e-06	4.2e-07	5.1e-08	1.0e-08	3.8e-09
	 150.0000 	 2.6000e-03	2.7e-03	2.5e-03	1.8e-03	1.1e-03	5.9e-04	2.6e-04	1.0e-04	3.4e-05	3.1e-06	2.6e-07	2.8e-08	5.0e-09	1.8e-09
	 155.0000 	 2.6000e-03	2.9e-03	2.6e-03	1.9e-03	1.1e-03	5.7e-04	2.4e-04	8.7e-05	2.8e-05	2.2e-06	1.6e-07	1.4e-08	2.3e-09	7.7e-10
	 160.0000 	 2.6537e-03	3.1e-03	2.8e-03	2.0e-03	1.2e-03	5.6e-04	2.2e-04	7.5e-05	2.3e-05	1.5e-06	9.3e-08	7.3e-09	1.1e-09	3.3e-10
	 165.0000 	 2.7297e-03	3.3e-03	3.0e-03	2.1e-03	1.2e-03	5.4e-04	2.0e-04	6.5e-05	1.8e-05	1.0e-06	5.2e-08	3.5e-09	4.5e-10	1.3e-10
	 170.0000 	 2.7971e-03	3.6e-03	3.2e-03	2.2e-03	1.2e-03	5.3e-04	1.8e-04	5.5e-05	1.4e-05	6.6e-07	2.7e-08	1.4e-09	1.5e-10	3.8e-11
	 175.0000 	 2.7719e-03	3.8e-03	3.3e-03	2.2e-03	1.2e-03	4.9e-04	1.6e-04	4.4e-05	1.0e-05	3.9e-07	1.2e-08	2.3e-08	3.3e-06	1.8e-05
	 180.0000 	 2.6620e-03	3.9e-03	3.4e-03	2.2e-03	1.1e-03	4.3e-04	1.3e-04	3.3e-05	6.9e-06	2.1e-07	8.2e-09	1.3e-07	6.4e-06	3.5e-05
	 185.0000 	 2.1920e-03	3.5e-03	3.0e-03	1.9e-03	9.0e-04	3.3e-04	9.3e-05	2.1e-05	4.2e-06	1.1e-07	4.1e-08	8.1e-07	4.3e-06	8.6e-06
	 190.0000 	 1.8025e-03	3.1e-03	2.6e-03	1.7e-03	7.4e-04	2.4e-04	6.3e-05	1.3e-05	2.1e-06	4.1e-08	3.2e-08	6.4e-07	1.8e-06	1.1e-06
	 195.0000 	 1.4000e-03	2.6e-03	2.2e-03	1.3e-03	5.4e-04	1.6e-04	3.7e-05	6.4e-06	6.8e-07	1.7e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 200.0000 	 7.1000e-06	5.2e-05	2.8e-05	1.0e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.189300
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.0000 	 6.9013e-03	3.9e-04	3.9e-04	4.0e-04	4.2e-04	4.4e-04	4.7e-04	4.9e-04	5.2e-04	5.6e-04	5.8e-04	6.0e-04	6.1e-04	6.1e-04
	 10.0000 	 6.0000e-03	8.2e-04	8.1e-04	7.8e-04	7.4e-04	6.9e-04	6.3e-04	5.7e-04	5.2e-04	4.3e-04	3.7e-04	3.4e-04	3.2e-04	3.1e-04
	 15.0000 	 2.4497e-03	4.2e-04	4.1e-04	3.9e-04	3.6e-04	3.2e-04	2.8e-04	2.5e-04	2.1e-04	1.7e-04	1.3e-04	1.2e-04	1.1e-04	1.1e-04
	 20.0000 	 1.0468e-03	2.0e-04	2.0e-04	1.9e-04	1.8e-04	1.5e-04	1.3e-04	1.1e-04	9.6e-05	6.8e-05	5.4e-05	4.5e-05	4.2e-05	4.0e-05
	 25.0000 	 5.0491e-04	1.1e-04	1.1e-04	9.9e-05	9.0e-05	7.9e-05	6.6e-05	5.6e-05	4.6e-05	3.1e-05	2.3e-05	1.8e-05	1.6e-05	1.4e-05
	 30.0000 	 3.3921e-04	7.9e-05	7.8e-05	7.3e-05	6.5e-05	5.6e-05	4.7e-05	3.9e-05	3.1e-05	2.0e-05	1.3e-05	9.4e-06	7.6e-06	6.7e-06
	 35.0000 	 2.8000e-04	7.0e-05	6.9e-05	6.4e-05	5.7e-05	4.9e-05	4.1e-05	3.3e-05	2.6e-05	1.6e-05	9.5e-06	6.1e-06	4.5e-06	3.8e-06
	 40.0000 	 2.6523e-04	7.1e-05	6.9e-05	6.4e-05	5.7e-05	4.9e-05	3.9e-05	3.2e-05	2.4e-05	1.4e-05	7.7e-06	4.6e-06	3.2e-06	2.6e-06
	 45.0000 	 2.5703e-04	7.3e-05	7.1e-05	6.6e-05	5.9e-05	4.9e-05	3.9e-05	3.1e-05	2.3e-05	1.2e-05	6.4e-06	3.6e-06	2.4e-06	1.9e-06
	 50.0000 	 2.5120e-04	7.8e-05	7.6e-05	6.9e-05	6.1e-05	5.0e-05	3.9e-05	3.0e-05	2.2e-05	1.1e-05	5.5e-06	2.9e-06	1.8e-06	1.4e-06
	 55.0000 	 2.4375e-04	8.3e-05	8.1e-05	7.3e-05	6.3e-05	5.1e-05	3.9e-05	2.9e-05	2.1e-05	1.0e-05	4.6e-06	2.3e-06	1.4e-06	1.0e-06
	 60.0000 	 2.4000e-04	8.9e-05	8.6e-05	7.8e-05	6.6e-05	5.2e-05	4.0e-05	2.9e-05	2.0e-05	8.9e-06	3.9e-06	1.8e-06	1.0e-06	7.3e-07
	 65.0000 	 2.4000e-04	9.5e-05	9.2e-05	8.3e-05	6.9e-05	5.4e-05	4.0e-05	2.8e-05	1.9e-05	8.0e-06	3.2e-06	1.4e-06	7.7e-07	5.3e-07
	 70.0000 	 2.4316e-04	1.0e-04	1.0e-04	8.8e-05	7.3e-05	5.6e-05	4.0e-05	2.8e-05	1.8e-05	7.1e-06	2.7e-06	1.1e-06	5.6e-07	3.7e-07
	 75.0000 	 2.5000e-04	1.1e-04	1.1e-04	9.4e-05	7.7e-05	5.8e-05	4.1e-05	2.7e-05	1.7e-05	6.2e-06	2.2e-06	8.3e-07	4.0e-07	2.6e-07
	 80.0000 	 2.5000e-04	1.2e-04	1.2e-04	1.0e-04	8.1e-05	6.0e-05	4.1e-05	2.6e-05	1.6e-05	5.4e-06	1.7e-06	6.1e-07	2.8e-07	1.8e-07
	 85.0000 	 2.5109e-04	1.4e-04	1.2e-04	1.1e-04	8.6e-05	6.2e-05	4.1e-05	2.6e-05	1.6e-05	4.6e-06	1.4e-06	4.5e-07	1.9e-07	1.2e-07
	 90.0000 	 2.5861e-04	1.5e-04	1.4e-04	1.2e-04	9.0e-05	6.4e-05	4.2e-05	2.5e-05	1.4e-05	3.9e-06	1.1e-06	3.2e-07	1.3e-07	7.4e-08
	 95.0000 	 2.6500e-04	1.6e-04	1.5e-04	1.2e-04	9.5e-05	6.5e-05	4.2e-05	2.4e-05	1.3e-05	3.3e-06	8.1e-07	2.3e-07	8.5e-08	4.6e-08
	 100.0000 	 2.7125e-04	1.7e-04	1.6e-04	1.3e-04	1.0e-04	6.7e-05	4.1e-05	2.3e-05	1.2e-05	2.8e-06	6.1e-07	1.6e-07	5.4e-08	2.8e-08
	 105.0000 	 2.7750e-04	1.8e-04	1.7e-04	1.4e-04	1.1e-04	6.9e-05	4.1e-05	2.2e-05	1.0e-05	2.3e-06	4.5e-07	1.0e-07	3.3e-08	1.6e-08
	 110.0000 	 2.8375e-04	2.0e-04	1.9e-04	1.6e-04	1.1e-04	7.1e-05	4.0e-05	2.0e-05	9.5e-06	1.9e-06	3.3e-07	6.7e-08	2.0e-08	9.3e-09
	 115.0000 	 2.9000e-04	2.2e-04	2.0e-04	1.7e-04	1.2e-04	7.2e-05	3.9e-05	1.9e-05	8.7e-06	1.5e-06	2.3e-07	4.2e-08	1.1e-08	5.1e-09
	 120.0000 	 2.9625e-04	2.4e-04	2.2e-04	1.8e-04	1.2e-04	7.3e-05	3.8e-05	1.8e-05	7.7e-06	1.2e-06	1.5e-07	2.6e-08	6.3e-09	2.7e-09
	 125.0000 	 3.0250e-04	2.6e-04	2.4e-04	1.8e-04	1.2e-04	7.3e-05	3.7e-05	1.7e-05	6.7e-06	8.8e-07	1.0e-07	1.5e-08	3.5e-09	1.4e-09
	 130.0000 	 3.0875e-04	2.8e-04	2.6e-04	2.0e-04	1.3e-04	7.4e-05	3.5e-05	1.5e-05	5.8e-06	6.6e-07	6.8e-08	8.6e-09	1.7e-09	6.6e-10
	 135.0000 	 3.1500e-04	3.1e-04	2.8e-04	2.1e-04	1.4e-04	7.4e-05	3.4e-05	1.3e-05	4.9e-06	4.8e-07	4.4e-08	4.8e-09	8.7e-10	3.1e-10
	 140.0000 	 3.2120e-04	3.3e-04	3.0e-04	2.2e-04	1.4e-04	7.3e-05	3.2e-05	1.2e-05	4.0e-06	3.5e-07	2.7e-08	2.6e-09	4.3e-10	1.4e-10
	 145.0000 	 3.2703e-04	3.6e-04	3.3e-04	2.4e-04	1.5e-04	7.2e-05	3.0e-05	1.0e-05	3.3e-06	2.5e-07	1.6e-08	1.3e-09	2.0e-10	6.1e-11
	 150.0000 	 3.3577e-04	3.9e-04	3.5e-04	2.6e-04	1.5e-04	7.1e-05	2.8e-05	9.3e-06	2.8e-06	1.8e-07	9.7e-09	7.0e-10	9.9e-11	2.7e-11
	 155.0000 	 3.5000e-04	4.3e-04	3.8e-04	2.7e-04	1.5e-04	7.0e-05	2.6e-05	8.4e-06	2.3e-06	1.3e-07	6.1e-09	3.9e-10	4.8e-11	1.3e-11
	 160.0000 	 3.7497e-04	4.8e-04	4.2e-04	3.0e-04	1.6e-04	7.2e-05	2.6e-05	7.8e-06	2.0e-06	1.0e-07	3.9e-09	2.1e-10	2.2e-11	9.5e-07
	 165.0000 	 4.3140e-04	5.8e-04	5.0e-04	3.4e-04	1.8e-04	7.9e-05	2.7e-05	7.8e-06	1.9e-06	8.0e-08	9.0e-09	1.5e-07	1.4e-06	7.5e-06
	 170.0000 	 5.6984e-04	7.5e-04	6.6e-04	4.5e-04	2.4e-04	9.6e-05	3.2e-05	8.7e-06	1.9e-06	6.6e-08	3.7e-08	9.2e-07	8.7e-06	3.1e-05
	 175.0000 	 7.7459e-04	1.1e-03	9.7e-04	6.4e-04	3.2e-04	1.2e-04	3.7e-05	8.7e-06	1.8e-06	4.3e-08	2.5e-08	4.8e-07	4.6e-06	1.6e-05
	 180.0000 	 8.8802e-04	1.4e-03	1.2e-03	7.7e-04	3.7e-04	1.4e-04	3.8e-05	8.3e-06	1.4e-06	2.0e-08	5.9e-09	2.5e-13	1.1e-17	0.0e+00
	 185.0000 	 8.2147e-04	1.5e-03	1.3e-03	7.4e-04	3.2e-04	9.8e-05	2.1e-05	3.0e-06	3.0e-07	2.4e-09	5.8e-10	2.1e-14	8.8e-19	0.0e+00
	 190.0000 	 2.8810e-04	6.4e-04	5.4e-04	2.8e-04	9.2e-05	2.2e-05	3.5e-06	3.0e-07	1.5e-08	3.1e-13	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 195.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 200.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.417500
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.0000 	 8.5815e-03	3.7e-05	3.9e-05	4.5e-05	5.4e-05	6.9e-05	9.0e-05	1.3e-04	2.1e-04	4.9e-04	9.2e-04	1.4e-03	1.8e-03	1.9e-03
	 10.0000 	 3.2000e-02	2.5e-03	2.6e-03	2.7e-03	2.8e-03	3.0e-03	3.1e-03	3.2e-03	3.2e-03	2.8e-03	2.2e-03	1.8e-03	1.5e-03	1.4e-03
	 15.0000 	 1.4933e-02	3.1e-03	3.1e-03	2.8e-03	2.6e-03	2.3e-03	1.9e-03	1.7e-03	1.4e-03	8.8e-04	6.3e-04	4.7e-04	3.9e-04	3.6e-04
	 20.0000 	 4.9698e-03	1.2e-03	1.2e-03	1.1e-03	1.0e-03	8.3e-04	6.9e-04	5.5e-04	4.5e-04	2.9e-04	1.9e-04	1.4e-04	1.1e-04	1.1e-04
	 25.0000 	 1.3557e-03	3.6e-04	3.6e-04	3.3e-04	2.9e-04	2.4e-04	1.9e-04	1.5e-04	1.2e-04	7.2e-05	4.6e-05	3.3e-05	2.8e-05	2.5e-05
	 30.0000 	 4.1596e-04	1.2e-04	1.2e-04	1.1e-04	9.2e-05	7.6e-05	5.9e-05	4.6e-05	3.5e-05	2.1e-05	1.3e-05	9.5e-06	7.8e-06	6.8e-06
	 35.0000 	 1.3000e-04	4.0e-05	3.9e-05	3.5e-05	3.0e-05	2.5e-05	1.9e-05	1.5e-05	1.1e-05	6.5e-06	4.1e-06	2.9e-06	2.3e-06	2.0e-06
	 40.0000 	 7.2975e-05	2.0e-05	2.0e-05	1.8e-05	1.6e-05	1.3e-05	1.0e-05	8.4e-06	6.5e-06	3.9e-06	2.3e-06	1.6e-06	1.2e-06	9.8e-07
	 45.0000 	 5.9312e-05	1.6e-05	1.6e-05	1.5e-05	1.3e-05	1.1e-05	8.9e-06	7.1e-06	5.5e-06	3.2e-06	1.8e-06	1.1e-06	7.4e-07	6.0e-07
	 50.0000 	 5.7068e-05	1.6e-05	1.6e-05	1.4e-05	1.3e-05	1.1e-05	8.9e-06	7.0e-06	5.3e-06	2.9e-06	1.5e-06	8.7e-07	5.6e-07	4.4e-07
	 55.0000 	 5.8571e-05	1.7e-05	1.7e-05	1.5e-05	1.4e-05	1.1e-05	9.2e-06	7.2e-06	5.3e-06	2.7e-06	1.3e-06	7.1e-07	4.3e-07	3.2e-07
	 60.0000 	 6.1416e-05	2.0e-05	1.9e-05	1.7e-05	1.5e-05	1.2e-05	9.9e-06	7.4e-06	5.4e-06	2.6e-06	1.2e-06	5.7e-07	3.3e-07	2.3e-07
	 65.0000 	 6.3270e-05	2.3e-05	2.2e-05	2.0e-05	1.7e-05	1.3e-05	1.1e-05	7.7e-06	5.3e-06	2.4e-06	9.9e-07	4.5e-07	2.4e-07	1.6e-07
	 70.0000 	 6.5257e-05	2.6e-05	2.4e-05	2.2e-05	1.9e-05	1.5e-05	1.1e-05	7.7e-06	5.2e-06	2.2e-06	8.2e-07	3.4e-07	1.7e-07	1.1e-07
	 75.0000 	 6.7000e-05	2.8e-05	2.7e-05	2.4e-05	2.0e-05	1.6e-05	1.1e-05	7.7e-06	5.0e-06	1.9e-06	6.5e-07	2.5e-07	1.2e-07	7.3e-08
	 80.0000 	 6.7669e-05	3.1e-05	2.9e-05	2.7e-05	2.1e-05	1.7e-05	1.1e-05	7.6e-06	4.7e-06	1.6e-06	5.1e-07	1.8e-07	7.7e-08	4.6e-08
	 85.0000 	 6.8297e-05	3.4e-05	3.2e-05	2.9e-05	2.3e-05	1.7e-05	1.1e-05	7.3e-06	4.3e-06	1.3e-06	3.8e-07	1.2e-07	4.8e-08	2.8e-08
	 90.0000 	 6.8971e-05	3.6e-05	3.5e-05	3.1e-05	2.4e-05	1.7e-05	1.1e-05	6.9e-06	3.9e-06	1.0e-06	2.8e-07	7.7e-08	2.9e-08	1.6e-08
	 95.0000 	 6.8667e-05	4.0e-05	3.7e-05	3.2e-05	2.5e-05	1.7e-05	1.1e-05	6.4e-06	3.5e-06	8.5e-07	1.9e-07	4.9e-08	1.6e-08	8.6e-09
	 100.0000 	 6.7823e-05	4.2e-05	4.0e-05	3.3e-05	2.5e-05	1.7e-05	1.1e-05	5.9e-06	3.0e-06	6.8e-07	1.3e-07	3.0e-08	8.9e-09	4.4e-09
	 105.0000 	 6.6625e-05	4.4e-05	4.2e-05	3.5e-05	2.6e-05	1.7e-05	1.0e-05	5.3e-06	2.6e-06	5.1e-07	8.6e-08	1.7e-08	4.6e-09	2.0e-09
	 110.0000 	 6.4734e-05	4.6e-05	4.4e-05	3.6e-05	2.6e-05	1.7e-05	9.3e-06	4.7e-06	2.1e-06	3.7e-07	5.4e-08	9.0e-09	2.3e-09	9.4e-10
	 115.0000 	 6.2000e-05	4.8e-05	4.5e-05	3.6e-05	2.6e-05	1.6e-05	8.5e-06	4.1e-06	1.7e-06	2.6e-07	3.2e-08	4.6e-09	1.0e-09	3.9e-10
