Energy 2.284358e+00 			# in MeV 
	48.000000	1.854845e-06
	49.000000	1.761870e-06
	50.000000	1.675871e-06
	51.000000	1.596200e-06
	52.000000	1.522314e-06
	53.000000	1.453672e-06
	54.000000	1.389839e-06
	55.000000	1.330397e-06
	56.000000	1.274985e-06
	57.000000	1.223282e-06
	58.000000	1.174977e-06
	59.000000	1.129823e-06
	60.000000	1.087558e-06
	61.000000	1.047968e-06
	62.000000	1.010857e-06
	63.000000	9.760357e-07
	64.000000	9.433316e-07
	65.000000	9.126052e-07
	66.000000	8.837173e-07
	67.000000	8.565200e-07
	68.000000	8.309064e-07
	69.000000	8.067727e-07
	70.000000	7.840103e-07
	71.000000	7.625290e-07
	72.000000	7.422417e-07
	73.000000	7.230714e-07
	74.000000	7.049434e-07
	75.000000	6.877921e-07
	76.000000	6.715516e-07
	77.000000	6.561663e-07
	78.000000	6.415820e-07
	79.000000	6.277477e-07
	80.000000	6.146170e-07
	81.000000	6.021482e-07
	82.000000	5.903001e-07
	83.000000	5.790363e-07
	84.000000	5.683223e-07
	85.000000	5.581253e-07
	86.000000	5.484184e-07
	87.000000	5.391709e-07
	88.000000	5.303584e-07
	89.000000	5.219579e-07
	90.000000	5.139472e-07
	91.000000	5.063068e-07
	92.000000	4.990182e-07
	93.000000	4.920629e-07
	94.000000	4.854270e-07
	95.000000	4.790937e-07
	96.000000	4.730503e-07
	97.000000	4.672874e-07
	98.000000	4.617905e-07
	99.000000	1.505432e-07
	100.000000	1.916667e-07

#################################################################################################################################################

Energy 100 			# in MeV 
Multiplicity PromptGamma 4.701248
Differential_cross_section PromptGamma 105 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.596371e+00
	2.000000	1.287988e+00
	3.000000	4.823136e-01
	4.000000	1.508528e-01
	5.000000	4.861299e-02
	6.000000	1.469367e-02
	7.000000	4.234320e-03
	8.000000	1.471709e-03
	9.000000	7.909537e-04
	10.000000	6.902702e-04
	11.000000	8.718523e-04
	12.000000	1.191118e-03
	13.000000	9.200389e-04
	14.000000	6.435004e-04
	15.000000	4.570751e-04
	16.000000	2.738814e-04
	17.000000	1.565523e-04
	18.000000	9.356361e-05
	19.000000	5.994950e-05
	20.000000	4.110657e-05
	21.000000	2.989037e-05
	22.000000	2.281841e-05
	23.000000	1.812120e-05
	24.000000	1.485349e-05
	25.000000	1.248511e-05
	26.000000	1.070602e-05
	27.000000	9.327462e-06
	28.000000	8.230430e-06
	29.000000	7.337498e-06
	30.000000	6.596731e-06
	31.000000	5.972302e-06
	32.000000	5.438821e-06
	33.000000	4.977894e-06
	34.000000	4.575820e-06
	35.000000	4.222248e-06
	36.000000	3.909159e-06
	37.000000	3.630211e-06
	38.000000	3.380401e-06
	39.000000	3.155626e-06
	40.000000	2.952558e-06
	41.000000	2.768423e-06
	42.000000	2.600901e-06
	43.000000	2.448034e-06
	44.000000	2.308172e-06
	45.000000	2.179870e-06
	46.000000	2.061930e-06
	47.000000	1.953262e-06
	48.000000	1.852967e-06
	49.000000	1.760218e-06
	50.000000	1.674314e-06
	51.000000	1.594636e-06
	52.000000	1.520606e-06
	53.000000	1.451752e-06
	54.000000	1.387613e-06
	55.000000	1.327809e-06
	56.000000	1.271977e-06
	57.000000	1.219802e-06
	58.000000	1.170996e-06
	59.000000	1.125295e-06
	60.000000	1.082475e-06
	61.000000	1.042306e-06
	62.000000	1.004589e-06
	63.000000	9.691669e-07
	64.000000	9.358590e-07
	65.000000	9.045243e-07
	66.000000	8.750146e-07
	67.000000	8.472138e-07
	68.000000	8.210052e-07
	69.000000	7.962761e-07
	70.000000	7.729308e-07
	71.000000	7.508768e-07
	72.000000	7.300309e-07
	73.000000	7.103145e-07
	74.000000	6.916558e-07
	75.000000	6.739863e-07
	76.000000	6.572448e-07
	77.000000	6.413735e-07
	78.000000	6.263189e-07
	79.000000	6.120289e-07
	80.000000	5.984587e-07
	81.000000	5.855658e-07
	82.000000	5.733077e-07
	83.000000	5.616483e-07
	84.000000	5.505504e-07
	85.000000	5.399858e-07
	86.000000	5.299191e-07
	87.000000	5.203255e-07
	88.000000	5.111761e-07
	89.000000	5.024487e-07
	90.000000	4.941201e-07
	91.000000	4.861655e-07
	92.000000	4.785701e-07
	93.000000	4.713123e-07
	94.000000	4.643757e-07
	95.000000	4.577431e-07
	96.000000	4.514027e-07
	97.000000	4.453380e-07
	98.000000	4.395385e-07
	99.000000	4.339916e-07
	100.000000	4.286849e-07
	101.000000	4.236103e-07
	102.000000	4.187594e-07
	103.000000	4.141224e-07
	104.000000	1.743358e-07
	105.000000	1.329006e-07

#################################################################################################################################################

Energy 110 			# in MeV 
Multiplicity PromptGamma 4.641662
Differential_cross_section PromptGamma 115 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.461222e+00
	2.000000	1.284143e+00
	3.000000	4.926870e-01
	4.000000	1.524219e-01
	5.000000	4.913462e-02
	6.000000	1.547580e-02
	7.000000	4.542362e-03
	8.000000	1.593274e-03
	9.000000	8.580776e-04
	10.000000	7.454958e-04
	11.000000	9.450349e-04
	12.000000	1.301608e-03
	13.000000	1.010094e-03
	14.000000	7.095532e-04
	15.000000	5.026891e-04
	16.000000	2.976597e-04
	17.000000	1.678901e-04
	18.000000	9.906013e-05
	19.000000	6.264450e-05
	20.000000	4.238385e-05
	21.000000	3.042201e-05
	22.000000	2.295143e-05
	23.000000	1.804339e-05
	24.000000	1.466954e-05
	25.000000	1.225431e-05
	26.000000	1.046195e-05
	27.000000	9.088540e-06
	28.000000	8.006372e-06
	29.000000	7.132866e-06
	30.000000	6.413043e-06
	31.000000	5.809329e-06
	32.000000	5.295441e-06
	33.000000	4.852511e-06
	34.000000	4.466691e-06
	35.000000	4.127583e-06
	36.000000	3.827269e-06
	37.000000	3.559552e-06
	38.000000	3.319552e-06
	39.000000	3.103310e-06
	40.000000	2.907642e-06
	41.000000	2.729896e-06
	42.000000	2.567877e-06
	43.000000	2.419739e-06
	44.000000	2.283881e-06
	45.000000	2.159004e-06
	46.000000	2.043938e-06
	47.000000	1.937688e-06
	48.000000	1.839365e-06
	49.000000	1.748240e-06
	50.000000	1.663615e-06
	51.000000	1.584930e-06
	52.000000	1.511647e-06
	53.000000	1.443301e-06
	54.000000	1.379484e-06
	55.000000	1.319827e-06
	56.000000	1.263992e-06
	57.000000	1.211669e-06
	58.000000	1.162600e-06
	59.000000	1.116544e-06
	60.000000	1.073270e-06
	61.000000	1.032577e-06
	62.000000	9.942803e-07
	63.000000	9.582198e-07
	64.000000	9.242272e-07
	65.000000	8.921663e-07
	66.000000	8.619009e-07
	67.000000	8.333265e-07
	68.000000	8.063233e-07
	69.000000	7.807892e-07
	70.000000	7.566322e-07
	71.000000	7.337632e-07
	72.000000	7.121028e-07
	73.000000	6.915766e-07
	74.000000	6.721140e-07
	75.000000	6.536510e-07
	76.000000	6.361273e-07
	77.000000	6.194869e-07
	78.000000	6.036761e-07
	79.000000	5.886483e-07
	80.000000	5.743580e-07
	81.000000	5.607601e-07
	82.000000	5.478172e-07
	83.000000	5.354914e-07
	84.000000	5.237483e-07
	85.000000	5.125543e-07
	86.000000	5.018795e-07
	87.000000	4.916945e-07
	88.000000	4.819738e-07
	89.000000	4.726913e-07
	90.000000	4.638224e-07
	91.000000	4.553472e-07
	92.000000	4.472430e-07
	93.000000	4.394906e-07
	94.000000	4.320742e-07
	95.000000	4.249727e-07
	96.000000	4.181726e-07
	97.000000	4.116562e-07
	98.000000	4.054123e-07
	99.000000	3.994266e-07
	100.000000	3.936861e-07
	101.000000	3.881796e-07
	102.000000	3.828968e-07
	103.000000	3.778255e-07
	104.000000	3.729579e-07
	105.000000	3.682842e-07
	106.000000	3.637973e-07
	107.000000	3.594875e-07
	108.000000	3.553493e-07
	109.000000	3.513753e-07
	110.000000	3.475593e-07
	111.000000	3.438955e-07
	112.000000	3.403792e-07
	113.000000	3.370048e-07
	114.000000	1.421195e-07
	115.000000	1.083802e-07

#################################################################################################################################################

Energy 120 			# in MeV 
Multiplicity PromptGamma 4.683152
Differential_cross_section PromptGamma 125 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.427288e+00
	2.000000	1.252696e+00
	3.000000	5.063394e-01
	4.000000	1.573660e-01
	5.000000	5.095464e-02
	6.000000	1.636440e-02
	7.000000	4.899559e-03
	8.000000	1.743296e-03
	9.000000	9.373149e-04
	10.000000	8.072695e-04
	11.000000	1.021726e-03
	12.000000	1.413286e-03
	13.000000	1.100554e-03
	14.000000	7.761760e-04
	15.000000	5.492634e-04
	16.000000	3.224337e-04
	17.000000	1.800161e-04
	18.000000	1.051348e-04
	19.000000	6.575745e-05
	20.000000	4.396313e-05
	21.000000	3.117073e-05
	22.000000	2.323906e-05
	23.000000	1.807400e-05
	24.000000	1.455953e-05
	25.000000	1.207190e-05
	26.000000	1.024725e-05
	27.000000	8.865026e-06
	28.000000	7.787618e-06
	29.000000	6.926197e-06
	30.000000	6.222103e-06
	31.000000	5.635526e-06
	32.000000	5.138834e-06
	33.000000	4.712378e-06
	34.000000	4.341929e-06
	35.000000	4.016931e-06
	36.000000	3.729373e-06
	37.000000	3.473117e-06
	38.000000	3.243348e-06
	39.000000	3.036217e-06
	40.000000	2.848606e-06
	41.000000	2.677986e-06
	42.000000	2.522264e-06
	43.000000	2.379650e-06
	44.000000	2.248674e-06
	45.000000	2.128071e-06
	46.000000	2.016734e-06
	47.000000	1.913733e-06
	48.000000	1.818249e-06
	49.000000	1.729575e-06
	50.000000	1.647056e-06
	51.000000	1.570170e-06
	52.000000	1.498429e-06
	53.000000	1.431375e-06
	54.000000	1.368623e-06
	55.000000	1.309840e-06
	56.000000	1.254701e-06
	57.000000	1.202934e-06
	58.000000	1.154269e-06
	59.000000	1.108492e-06
	60.000000	1.065388e-06
	61.000000	1.024757e-06
	62.000000	9.864409e-07
	63.000000	9.502724e-07
	64.000000	9.161086e-07
	65.000000	8.838220e-07
	66.000000	8.532773e-07
	67.000000	8.243713e-07
	68.000000	7.969925e-07
	69.000000	7.710542e-07
	70.000000	7.464617e-07
	71.000000	7.231325e-07
	72.000000	7.009916e-07
	73.000000	6.799667e-07
	74.000000	6.599942e-07
	75.000000	6.410104e-07
	76.000000	6.229581e-07
	77.000000	6.057846e-07
	78.000000	5.894401e-07
	79.000000	5.738781e-07
	80.000000	5.590529e-07
	81.000000	5.449268e-07
	82.000000	5.314593e-07
	83.000000	5.186145e-07
	84.000000	5.063602e-07
	85.000000	4.946624e-07
	86.000000	4.834939e-07
	87.000000	4.728255e-07
	88.000000	4.626304e-07
	89.000000	4.528840e-07
	90.000000	4.435639e-07
	91.000000	4.346479e-07
	92.000000	4.261137e-07
	93.000000	4.179438e-07
	94.000000	4.101191e-07
	95.000000	4.026221e-07
	96.000000	3.954370e-07
	97.000000	3.885477e-07
	98.000000	3.819401e-07
	99.000000	3.755989e-07
	100.000000	3.695138e-07
	101.000000	3.636706e-07
	102.000000	3.580588e-07
	103.000000	3.526665e-07
	104.000000	3.474851e-07
	105.000000	3.425025e-07
	106.000000	3.377108e-07
	107.000000	3.331029e-07
	108.000000	3.286675e-07
	109.000000	3.244001e-07
	110.000000	3.202908e-07
	111.000000	3.163343e-07
	112.000000	3.125242e-07
	113.000000	3.088549e-07
	114.000000	3.053191e-07
	115.000000	3.019123e-07
	116.000000	2.986304e-07
	117.000000	2.954685e-07
	118.000000	2.924212e-07
	119.000000	2.894861e-07
	120.000000	2.866575e-07
	121.000000	2.839331e-07
	122.000000	2.813098e-07
	123.000000	2.787843e-07
	124.000000	1.512207e-07
	125.000000	5.631860e-08

#################################################################################################################################################

Energy 130 			# in MeV 
Multiplicity PromptGamma 4.640648
Differential_cross_section PromptGamma 135 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.295330e+00
	2.000000	1.342915e+00
	3.000000	5.040853e-01
	4.000000	1.537912e-01
	5.000000	5.029967e-02
	6.000000	1.649314e-02
	7.000000	5.081712e-03
	8.000000	1.826948e-03
	9.000000	9.943291e-04
	10.000000	8.632693e-04
	11.000000	1.097057e-03
	12.000000	1.525496e-03
	13.000000	1.191811e-03
	14.000000	8.437818e-04
	15.000000	5.970574e-04
	16.000000	3.483332e-04
	17.000000	1.929947e-04
	18.000000	1.118252e-04
	19.000000	6.931762e-05
	20.000000	4.587085e-05
	21.000000	3.216271e-05
	22.000000	2.370752e-05
	23.000000	1.823867e-05
	24.000000	1.454853e-05
	25.000000	1.196202e-05
	26.000000	1.008471e-05
	27.000000	8.678309e-06
	28.000000	7.593974e-06
	29.000000	6.735817e-06
	30.000000	6.040813e-06
	31.000000	5.466389e-06
	32.000000	4.983181e-06
	33.000000	4.570483e-06
	34.000000	4.213440e-06
	35.000000	3.901111e-06
	36.000000	3.625331e-06
	37.000000	3.379882e-06
	38.000000	3.159950e-06
	39.000000	2.961700e-06
	40.000000	2.782108e-06
	41.000000	2.618682e-06
	42.000000	2.469392e-06
	43.000000	2.332552e-06
	44.000000	2.206729e-06
	45.000000	2.090704e-06
	46.000000	1.983460e-06
	47.000000	1.884107e-06
	48.000000	1.791867e-06
	49.000000	1.706050e-06
	50.000000	1.626083e-06
	51.000000	1.551445e-06
	52.000000	1.481672e-06
	53.000000	1.416352e-06
	54.000000	1.355127e-06
	55.000000	1.297658e-06
	56.000000	1.243656e-06
	57.000000	1.192866e-06
	58.000000	1.145032e-06
	59.000000	1.099951e-06
	60.000000	1.057431e-06
	61.000000	1.017261e-06
	62.000000	9.793178e-07
	63.000000	9.434302e-07
	64.000000	9.094745e-07
	65.000000	8.773108e-07
	66.000000	8.468305e-07
	67.000000	8.179251e-07
	68.000000	7.905014e-07
	69.000000	7.644670e-07
	70.000000	7.397360e-07
	71.000000	7.162323e-07
	72.000000	6.938837e-07
	73.000000	6.726228e-07
	74.000000	6.523867e-07
	75.000000	6.331179e-07
	76.000000	6.147631e-07
	77.000000	5.972692e-07
	78.000000	5.805909e-07
	79.000000	5.646828e-07
	80.000000	5.495039e-07
	81.000000	5.350147e-07
	82.000000	5.211803e-07
	83.000000	5.079633e-07
	84.000000	4.953352e-07
	85.000000	4.832634e-07
	86.000000	4.717191e-07
	87.000000	4.606766e-07
	88.000000	4.501106e-07
	89.000000	4.399967e-07
	90.000000	4.303119e-07
	91.000000	4.210359e-07
	92.000000	4.121478e-07
	93.000000	4.036283e-07
	94.000000	3.954609e-07
	95.000000	3.876279e-07
	96.000000	3.801137e-07
	97.000000	3.729013e-07
	98.000000	3.659775e-07
	99.000000	3.593291e-07
	100.000000	3.529429e-07
	101.000000	3.468065e-07
	102.000000	3.409083e-07
	103.000000	3.352373e-07
	104.000000	3.297828e-07
	105.000000	3.245363e-07
	106.000000	3.194860e-07
	107.000000	3.146257e-07
	108.000000	3.099455e-07
	109.000000	3.054367e-07
	110.000000	3.010930e-07
	111.000000	2.969070e-07
	112.000000	2.928714e-07
	113.000000	2.889801e-07
	114.000000	2.852269e-07
	115.000000	2.816063e-07
	116.000000	2.781130e-07
	117.000000	2.747414e-07
	118.000000	2.714855e-07
	119.000000	2.683428e-07
	120.000000	2.653073e-07
	121.000000	2.623755e-07
	122.000000	2.595440e-07
	123.000000	2.568078e-07
	124.000000	2.541655e-07
	125.000000	2.516102e-07
	126.000000	2.491424e-07
	127.000000	2.467584e-07
	128.000000	2.444536e-07
	129.000000	2.422271e-07
	130.000000	2.400774e-07
	131.000000	2.379991e-07
	132.000000	2.359937e-07
	133.000000	2.340566e-07
	134.000000	1.271095e-07
	135.000000	4.735010e-08

#################################################################################################################################################

Energy 140 			# in MeV 
Multiplicity PromptGamma 4.757216
Differential_cross_section PromptGamma 145 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.377377e+00
	2.000000	1.251587e+00
	3.000000	4.929681e-01
	4.000000	1.523698e-01
	5.000000	4.997597e-02
	6.000000	1.642391e-02
	7.000000	5.149752e-03
	8.000000	1.886450e-03
	9.000000	1.037407e-03
	10.000000	9.147930e-04
	11.000000	1.171016e-03
	12.000000	1.637144e-03
	13.000000	1.283858e-03
	14.000000	9.126599e-04
	15.000000	6.463442e-04
	16.000000	3.755122e-04
	17.000000	2.069058e-04
	18.000000	1.191766e-04
	19.000000	7.335503e-05
	20.000000	4.813068e-05
	21.000000	3.341905e-05
	22.000000	2.437660e-05
	23.000000	1.855670e-05
	24.000000	1.465516e-05
	25.000000	1.194213e-05
	26.000000	9.991365e-06
	27.000000	8.544624e-06
	28.000000	7.440668e-06
	29.000000	6.576018e-06
	30.000000	5.882510e-06
	31.000000	5.314338e-06
	32.000000	4.840022e-06
	33.000000	4.437533e-06
	34.000000	4.091109e-06
	35.000000	3.789307e-06
	36.000000	3.523650e-06
	37.000000	3.287731e-06
	38.000000	3.076633e-06
	39.000000	2.886528e-06
	40.000000	2.714374e-06
	41.000000	2.557717e-06
	42.000000	2.414580e-06
	43.000000	2.283293e-06
	44.000000	2.162491e-06
	45.000000	2.050997e-06
	46.000000	1.947848e-06
	47.000000	1.852164e-06
	48.000000	1.763225e-06
	49.000000	1.680387e-06
	50.000000	1.603101e-06
	51.000000	1.530858e-06
	52.000000	1.463234e-06
	53.000000	1.399837e-06
	54.000000	1.340315e-06
	55.000000	1.284384e-06
	56.000000	1.231730e-06
	57.000000	1.182144e-06
	58.000000	1.135365e-06
	59.000000	1.091205e-06
	60.000000	1.049492e-06
	61.000000	1.010030e-06
	62.000000	9.726925e-07
	63.000000	9.373159e-07
	64.000000	9.037824e-07
	65.000000	8.719742e-07
	66.000000	8.417814e-07
	67.000000	8.131023e-07
	68.000000	7.858504e-07
	69.000000	7.599270e-07
	70.000000	7.352637e-07
	71.000000	7.117864e-07
	72.000000	6.894242e-07
	73.000000	6.681152e-07
	74.000000	6.477998e-07
	75.000000	6.284223e-07
	76.000000	6.099333e-07
	77.000000	5.922836e-07
	78.000000	5.754281e-07
	79.000000	5.593264e-07
	80.000000	5.439367e-07
	81.000000	5.292238e-07
	82.000000	5.151532e-07
	83.000000	5.016912e-07
	84.000000	4.888063e-07
	85.000000	4.764728e-07
	86.000000	4.646600e-07
	87.000000	4.533444e-07
	88.000000	4.425017e-07
	89.000000	4.321083e-07
	90.000000	4.221423e-07
	91.000000	4.125842e-07
	92.000000	4.034142e-07
	93.000000	3.946144e-07
	94.000000	3.861667e-07
	95.000000	3.780563e-07
	96.000000	3.702657e-07
	97.000000	3.627819e-07
	98.000000	3.555881e-07
	99.000000	3.486752e-07
	100.000000	3.420273e-07
	101.000000	3.356335e-07
	102.000000	3.294836e-07
	103.000000	3.235642e-07
	104.000000	3.178668e-07
	105.000000	3.123819e-07
	106.000000	3.070994e-07
	107.000000	3.020105e-07
	108.000000	2.971075e-07
	109.000000	2.923818e-07
	110.000000	2.878254e-07
	111.000000	2.834314e-07
	112.000000	2.791942e-07
	113.000000	2.751045e-07
	114.000000	2.711583e-07
	115.000000	2.673501e-07
	116.000000	2.636720e-07
	117.000000	2.601195e-07
	118.000000	2.566877e-07
	119.000000	2.533720e-07
	120.000000	2.501676e-07
	121.000000	2.470691e-07
	122.000000	2.440734e-07
	123.000000	2.411765e-07
	124.000000	2.383752e-07
	125.000000	2.356634e-07
	126.000000	2.330401e-07
	127.000000	2.305008e-07
	128.000000	2.280422e-07
	129.000000	2.256637e-07
	130.000000	2.233596e-07
	131.000000	2.211277e-07
	132.000000	2.189672e-07
	133.000000	2.168733e-07
	134.000000	2.148468e-07
	135.000000	2.128839e-07
	136.000000	2.109814e-07
	137.000000	2.091385e-07
	138.000000	2.073551e-07
	139.000000	2.056267e-07
	140.000000	2.039539e-07
	141.000000	2.023345e-07
	142.000000	2.007653e-07
	143.000000	1.992478e-07
	144.000000	1.083135e-07
	145.000000	4.035562e-08

#################################################################################################################################################

Energy 150 			# in MeV 
Multiplicity PromptGamma 4.736070
Differential_cross_section PromptGamma 155 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.315973e+00
	2.000000	1.258605e+00
	3.000000	4.823133e-01
	4.000000	1.542306e-01
	5.000000	5.095298e-02
	6.000000	1.685685e-02
	7.000000	5.352324e-03
	8.000000	1.975655e-03
	9.000000	1.092323e-03
	10.000000	9.675490e-04
	11.000000	1.245101e-03
	12.000000	1.749737e-03
	13.000000	1.377940e-03
	14.000000	9.838257e-04
	15.000000	6.979078e-04
	16.000000	4.044341e-04
	17.000000	2.219973e-04
	18.000000	1.273282e-04
	19.000000	7.795148e-05
	20.000000	5.079476e-05
	21.000000	3.497589e-05
	22.000000	2.527336e-05
	23.000000	1.904970e-05
	24.000000	1.489783e-05
	25.000000	1.202884e-05
	26.000000	9.981864e-06
	27.000000	8.477266e-06
	28.000000	7.340136e-06
	29.000000	6.458296e-06
	30.000000	5.757893e-06
	31.000000	5.189334e-06
	32.000000	4.718672e-06
	33.000000	4.322186e-06
	34.000000	3.983059e-06
	35.000000	3.689106e-06
	36.000000	3.431408e-06
	37.000000	3.203274e-06
	38.000000	2.999611e-06
	39.000000	2.816490e-06
	40.000000	2.650843e-06
	41.000000	2.500198e-06
	42.000000	2.362569e-06
	43.000000	2.236327e-06
	44.000000	2.120127e-06
	45.000000	2.012827e-06
	46.000000	1.913484e-06
	47.000000	1.821262e-06
	48.000000	1.735469e-06
	49.000000	1.655468e-06
	50.000000	1.580760e-06
	51.000000	1.510856e-06
	52.000000	1.445340e-06
	53.000000	1.383857e-06
	54.000000	1.326067e-06
	55.000000	1.271667e-06
	56.000000	1.220419e-06
	57.000000	1.172076e-06
	58.000000	1.126437e-06
	59.000000	1.083285e-06
	60.000000	1.042451e-06
	61.000000	1.003787e-06
	62.000000	9.671474e-07
	63.000000	9.323925e-07
	64.000000	8.993990e-07
	65.000000	8.680509e-07
	66.000000	8.382557e-07
	67.000000	8.099203e-07
	68.000000	7.829446e-07
	69.000000	7.572590e-07
	70.000000	7.327816e-07
	71.000000	7.094466e-07
	72.000000	6.871886e-07
	73.000000	6.659455e-07
	74.000000	6.456643e-07
	75.000000	6.262924e-07
	76.000000	6.077794e-07
	77.000000	5.900806e-07
	78.000000	5.731551e-07
	79.000000	5.569605e-07
	80.000000	5.414610e-07
	81.000000	5.266205e-07
	82.000000	5.124065e-07
	83.000000	4.987888e-07
	84.000000	4.857375e-07
	85.000000	4.732244e-07
	86.000000	4.612237e-07
	87.000000	4.497127e-07
	88.000000	4.386667e-07
	89.000000	4.280641e-07
	90.000000	4.178841e-07
	91.000000	4.081081e-07
	92.000000	3.987161e-07
	93.000000	3.896925e-07
	94.000000	3.810189e-07
	95.000000	3.726805e-07
	96.000000	3.646619e-07
	97.000000	3.569493e-07
	98.000000	3.495294e-07
	99.000000	3.423884e-07
	100.000000	3.355147e-07
	101.000000	3.288975e-07
	102.000000	3.225244e-07
	103.000000	3.163860e-07
	104.000000	3.104718e-07
	105.000000	3.047723e-07
	106.000000	2.992790e-07
	107.000000	2.939828e-07
	108.000000	2.888734e-07
	109.000000	2.839472e-07
	110.000000	2.791932e-07
	111.000000	2.746069e-07
	112.000000	2.701782e-07
	113.000000	2.659032e-07
	114.000000	2.617750e-07
	115.000000	2.577880e-07
	116.000000	2.539355e-07
	117.000000	2.502129e-07
	118.000000	2.466138e-07
	119.000000	2.431352e-07
	120.000000	2.397710e-07
	121.000000	2.365180e-07
	122.000000	2.333701e-07
	123.000000	2.303249e-07
	124.000000	2.273770e-07
	125.000000	2.245234e-07
	126.000000	2.217602e-07
	127.000000	2.190842e-07
	128.000000	2.164925e-07
	129.000000	2.139811e-07
	130.000000	2.115485e-07
	131.000000	2.091900e-07
	132.000000	2.069034e-07
	133.000000	2.046864e-07
	134.000000	2.025365e-07
	135.000000	2.004523e-07
	136.000000	1.984306e-07
	137.000000	1.964693e-07
	138.000000	1.945650e-07
	139.000000	1.927188e-07
	140.000000	1.909266e-07
	141.000000	1.891869e-07
	142.000000	1.874990e-07
	143.000000	1.858605e-07
	144.000000	1.842699e-07
	145.000000	1.827257e-07
	146.000000	1.812271e-07
	147.000000	1.797732e-07
	148.000000	1.783611e-07
	149.000000	1.769914e-07
	150.000000	1.756620e-07
	151.000000	1.743727e-07
	152.000000	1.731212e-07
	153.000000	1.719084e-07
	154.000000	1.177345e-07
	155.000000	1.064900e-08

#################################################################################################################################################

Energy 160 			# in MeV 
Multiplicity PromptGamma 3.874325
Differential_cross_section PromptGamma 81 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	2.000000	1.568778e+00
	4.000000	2.570912e-01
	6.000000	2.703656e-02
	8.000000	3.476982e-03
	10.000000	1.288801e-03
	12.000000	2.016982e-03
	14.000000	1.100583e-03
	16.000000	4.455429e-04
	18.000000	1.382779e-04
	20.000000	5.435450e-05
	22.000000	2.654486e-05
	24.000000	1.532835e-05
	26.000000	1.007873e-05
	28.000000	7.304459e-06
	30.000000	5.675041e-06
	32.000000	4.625360e-06
	34.000000	3.894481e-06
	36.000000	3.353139e-06
	38.000000	2.932866e-06
	40.000000	2.595074e-06
	42.000000	2.316530e-06
	44.000000	2.082455e-06
	46.000000	1.882878e-06
	48.000000	1.710781e-06
	50.000000	1.561013e-06
	52.000000	1.429689e-06
	54.000000	1.313785e-06
	56.000000	1.210933e-06
	58.000000	1.119227e-06
	60.000000	1.037105e-06
	62.000000	9.633031e-07
	64.000000	8.967376e-07
	66.000000	8.365292e-07
	68.000000	7.819249e-07
	70.000000	7.322783e-07
	72.000000	6.870373e-07
	74.000000	6.457311e-07
	76.000000	6.079443e-07
	78.000000	5.733210e-07
	80.000000	5.415462e-07
	82.000000	5.123413e-07
	84.000000	4.854622e-07
	86.000000	4.606929e-07
	88.000000	4.378408e-07
	90.000000	4.167334e-07
	92.000000	3.972161e-07
	94.000000	3.791523e-07
	96.000000	3.624158e-07
	98.000000	3.468962e-07
	100.000000	3.324911e-07
	102.000000	3.191083e-07
	104.000000	3.066663e-07
	106.000000	2.950877e-07
	108.000000	2.843043e-07
	110.000000	2.742533e-07
	112.000000	2.648781e-07
	114.000000	2.561242e-07
	116.000000	2.479458e-07
	118.000000	2.402990e-07
	120.000000	2.331422e-07
	122.000000	2.264398e-07
	124.000000	2.201573e-07
	126.000000	2.142651e-07
	128.000000	2.087325e-07
	130.000000	2.035350e-07
	132.000000	1.986476e-07
	134.000000	1.940501e-07
	136.000000	1.897199e-07
	138.000000	1.856395e-07
	140.000000	1.817931e-07
	142.000000	1.781633e-07
	144.000000	1.747374e-07
	146.000000	1.715005e-07
	148.000000	1.684430e-07
	150.000000	1.655524e-07
	152.000000	1.628187e-07
	154.000000	1.602345e-07
	156.000000	1.577901e-07
	158.000000	1.554788e-07
	160.000000	1.532955e-07
	162.000000	1.512321e-07

#################################################################################################################################################

Energy 180 			# in MeV 
Multiplicity PromptGamma 3.895589
Differential_cross_section PromptGamma 91 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	2.000000	1.569283e+00
	4.000000	2.445796e-01
	6.000000	2.802615e-02
	8.000000	3.774945e-03
	10.000000	1.422688e-03
	12.000000	2.245840e-03
	14.000000	1.246786e-03
	16.000000	5.083228e-04
	18.000000	1.574142e-04
	20.000000	6.128541e-05
	22.000000	2.930627e-05
	24.000000	1.642281e-05
	26.000000	1.045263e-05
	28.000000	7.361092e-06
	30.000000	5.597433e-06
	32.000000	4.498791e-06
	34.000000	3.758353e-06
	36.000000	3.224763e-06
	38.000000	2.818885e-06
	40.000000	2.497099e-06
	42.000000	2.233929e-06
	44.000000	2.013716e-06
